latitude,longitude,cluster_title,cluster_id,text,message_id,title,summary,summary_id
50.4477412,30.5220779,Cultural Resilience,0.0,"**24 вересня в Києві згадують жертв теракту комуністичного режиму на Хрещатику**

🏚24 вересня 1941 року, за кілька днів після окупації Києва німцями, на Хрещатику пролунала серія потужних вибухів.

Зайнялась масштабна пожежа, яка за тиждень знищила близько 200 будівель: 5 готелів, консерваторію, театри, кінотеатри, бібліотеки, міськраду, житлові будинки. Київ майже втратив історичний центр. Трохи згодом вибухнув центральний храм Києво-Печерської лаври.

👥Напередодні зими без житла залишилось близько 50 000 киян.

💥Це була диверсія радянських спецслужб, у межах тактики ""випаленої землі"". Комуністи готувалися до відступу – мінували важливу інфраструктуру, історичні пам’ятки, житлові будівлі. 

▫️Дивом вдалося врятувати національну святиню – Софію Київську. Директор Софійського заповідника Олекса Повстенко обманув НКВС, заявивши, що в будівлі відсутні підземелля і приховано замінувати її неможливо.

▫️Німці, які на той час окупували Київ, розмінували деякі будівлі: Оперний театр, колишню будівлю Центральної Ради (Будинок вчителя) тощо.

💔Вибухи на Хрещатику, які здійснили комуністи, стали приводом для нацистського режиму влаштувати ще один злочин і трагедію. Менше ніж за тиждень розпочалися масові розстріли євреїв у Бабиному яру.",70218.0,Kyiv Remembers 1941 Terror Victims,"('On Sept 24, 1941, Soviet forces detonated explosives in Kyiv, destroying 200 buildings, displacing 50,000 residents, and sparking further Nazi atrocities, including mass executions.', 809)",e64aa2a7-21d3-4a3f-a578-26d3f49adf1c
50.4593178,30.4186364,Cultural Resilience,0.0,"Ⓜ️**На станції метро «Берестейська» розпочнуть капітальний ремонт ескалаторів**, — КМДА

24 вересня розпочнеться 
плановий ремонт на ескалаторі №1. Роботи триватимуть орієнтовно до 12 листопада.",70185.0,Metro Escalator Renovations Begin,"('На станції метро «Берестейська» з 24 вересня розпочнеться капітальний ремонт ескалатора №1, що триватиме до 12 листопада, впливаючи на зручність пасажирів.', 393)",7dbc02eb-da2f-473f-8f8c-f298077cdf85
50.4233249,30.4805921,Public Safety Concerns,2.0,"A person was hit

Solomianska St.",70092.0,Accident on Solomianska Street,"('Trolleybus delays on Solomianska St. due to ongoing pipe replacements. Traffic issues persist as work continues; a drug dealer was also apprehended in the area.', 655)",1554e326-e8d0-46dd-9e36-f53bf0a22fb2
50.4282552,30.4529175,Cultural Resilience,0.0,"**Kyiv police quickly located a 50-year-old man who went missing the day before**

[Information about the missing person was received by law enforcement yesterday evening](https://kyiv.npu.gov.ua/news/politsiia-kyieva-operatyvno-rozshukala-50-richnoho-cholovika-iakyi-znyk-bezvisty-naperedodni) – a local resident reported to the police that her husband left home and stopped communicating.

According to available information, the Kyiv resident could have been in the Solomyansky Landscape Park, so law enforcement used a drone for a more detailed inspection of the area.

""To effectively work the area, we used a map of the landscape park, which clearly marked the areas to be searched. Each search zone was detailed among police officers, which allowed us to coordinate the actions of all services in the shortest possible time and ultimately find the person who needed immediate assistance,"" says the head of the district police department Igor Leus.

The 50-year-old man was taken to a medical facility for examination, and his life is not in danger.",70089.0,Missing Man Found in Solomyanskyi,"('Kyiv police swiftly found a missing man using drones in Solomyansky Park, ensuring his safety as he was taken for medical care. Effective coordination was crucial in the search effort.', 1163)",5e20e893-5ea5-42a3-90ac-7d2168074b18
50.4282552,30.4529175,Public Safety Concerns,2.0,"**Kyiv police quickly located a 50-year-old man who went missing the day before**

[Information about the missing person was received by law enforcement yesterday evening](https://kyiv.npu.gov.ua/news/politsiia-kyieva-operatyvno-rozshukala-50-richnoho-cholovika-iakyi-znyk-bezvisty-naperedodni) – a local resident reported to the police that her husband left home and stopped communicating.

According to available information, the Kyiv resident could have been in the Solomyansky Landscape Park, so law enforcement used a drone for a more detailed inspection of the area.

""To effectively work the area, we used a map of the landscape park, which clearly marked the areas to be searched. Each search zone was detailed among police officers, which allowed us to coordinate the actions of all services in the shortest possible time and ultimately find the person who needed immediate assistance,"" says the head of the district police department Igor Leus.

The 50-year-old man was taken to a medical facility for examination, and his life is not in danger.",70089.0,Missing Man Found in Solomyanskyi,"('Kyiv police swiftly located a missing 50-year-old man, aided by drone surveillance and coordinated search efforts. He was found in good health and taken for medical care. ', 531)",a57125a6-23bd-47b0-ae51-b8fd4ede95de
50.4282552,30.4529175,Stabbing Incident Concern,5.0,"**Kyiv police quickly located a 50-year-old man who went missing the day before**

[Information about the missing person was received by law enforcement yesterday evening](https://kyiv.npu.gov.ua/news/politsiia-kyieva-operatyvno-rozshukala-50-richnoho-cholovika-iakyi-znyk-bezvisty-naperedodni) – a local resident reported to the police that her husband left home and stopped communicating.

According to available information, the Kyiv resident could have been in the Solomyansky Landscape Park, so law enforcement used a drone for a more detailed inspection of the area.

""To effectively work the area, we used a map of the landscape park, which clearly marked the areas to be searched. Each search zone was detailed among police officers, which allowed us to coordinate the actions of all services in the shortest possible time and ultimately find the person who needed immediate assistance,"" says the head of the district police department Igor Leus.

The 50-year-old man was taken to a medical facility for examination, and his life is not in danger.",70089.0,Missing Man Found in Solomyanskyi,"('A man went missing in Kyiv, prompting police to use drones for a search. He was found quickly, unharmed, highlighting effective coordination in emergency responses.', 527)",460b4107-09d5-447a-beea-e690234db066
50.4503596,30.5245025,Cultural Resilience,0.0,"**Dear residents of Kyiv and its guests! I invite you to visit the craft fair from September 20-22, 2024, in Vydradnyi Park.**

Here you will find many interesting things for every taste and age.
At the fair, you will be able to get acquainted with the creativity of the masters and purchase or order products that interest you.

Also, join our social media pages to follow our participants and events:
[Instagram](https://www.instagram.com/mak.made.world?igsh=NjY3MGQ3dnAxNWU3)
[Facebook](https://www.facebook.com/profile.php?id=61550786357818)",70068.0,Craft Fair Coming to Kyiv,"('A fire on Ushynskyi Street destroyed a garage, while a missing friendly black pug named John adds to community concerns. Additionally, a fast tram is shedding plaster, posing safety risks.', 2853)",1da2d472-757b-4b4b-bce1-529a4791d6f7
50.4461664,30.4431536,Public Safety Concerns,2.0,"A fraudulent call center was discovered in the 'Marmelad' shopping center. Such centers have moved from prisons to capital offices.
Kyiv law enforcement conducted searches at a fraudulent call center operating in an office in the 'Marmelad' shopping center in the Solomyansky district. The call center functioned as an 'investment office'. There is currently no official information from the police.

Ukrainians often receive calls from fraudsters supposedly from a bank asking for card details or from a 'relative who got into an accident'. They also offer to take out a loan or invest in cryptocurrency.",70065.0,Fraud Call Center Raided in Kyiv,"(""A fraudulent call center posing as an 'investment office' was found in Kyiv's 'Marmelad' shopping center, continuing a trend of scams targeting Ukrainians via fake calls for personal info and loans."", 576)",1e7ad7a1-8551-45fb-b44e-27a829c56ec3
50.4461664,30.4431536,Public Safety Concerns,2.0,**In the shopping center **[**'Marmelad'**](https://t.me/lossolomas_kyiv/69999)** a fraudulent call center was discovered.** Such centers have moved from prisons to capital offices. **Kyiv law enforcement conducted searches at a fraudulent call center operating in an office in the 'Marmelad' shopping center in the Solomianskyi district. The call center functioned as an 'investment office.' There is currently no official information from the police. Ukrainians often receive calls from fraudsters supposedly from the bank asking for card details or from a 'relative who got into an accident.' They also offer to take a loan or invest in cryptocurrency.,69999.0,Fraudulent Call Center Raided,"(""A fraudulent call center posing as an 'investment office' was found in Kyiv's 'Marmelad' shopping center, continuing a trend of scams targeting Ukrainians via fake calls for personal info and loans."", 576)",1e7ad7a1-8551-45fb-b44e-27a829c56ec3
50.4461664,30.4431536,Job Opportunities,1.0,"A fraudulent call center was discovered in the 'Marmelad' shopping center. Such centers have moved from prisons to capital offices.
Kyiv law enforcement conducted searches at a fraudulent call center operating in an office in the 'Marmelad' shopping center in the Solomyansky district. The call center functioned as an 'investment office'. There is currently no official information from the police.

Ukrainians often receive calls from fraudsters supposedly from a bank asking for card details or from a 'relative who got into an accident'. They also offer to take out a loan or invest in cryptocurrency.",70065.0,Fraud Call Center Raided in Kyiv,"(""A fraudulent call center was found in Kyiv's 'Marmelad' shopping center, shifting from prisons to offices. Crooks impersonate banks or relatives for scams, raising security concerns."", 572)",2714e489-c9e1-4574-b92f-67bc2e45473f
50.4503596,30.5245025,Cultural Resilience,0.0,"Good evening! At 49 Vaclava Havela, someone has lost a puppy. It is running back and forth nervously near the Art Pizza establishment. It has a collar with a medallion, but it won't let anyone catch it to take a look.",70046.0,Lost Puppy Found Near Art Pizza,"('A fire on Ushynskyi Street destroyed a garage, while a missing friendly black pug named John adds to community concerns. Additionally, a fast tram is shedding plaster, posing safety risks.', 2853)",1da2d472-757b-4b4b-bce1-529a4791d6f7
50.4503596,30.5245025,Missing Pets,6.0,"Good evening! At 49 Vaclava Havela, someone has lost a puppy. It is running back and forth nervously near the Art Pizza establishment. It has a collar with a medallion, but it won't let anyone catch it to take a look.",70046.0,Lost Puppy Found Near Art Pizza,"('A black pug named John is missing in Kyiv after escaping from its owner. Seen near Lobanovskyi St. with white spots, the friendly dog is urgently sought; a reward is offered for its return.', 856)",a82df1d4-f301-4acc-a5d9-e5d7f41c528d
50.4503596,30.5245025,Public Safety Concerns,2.0,"Good evening! At 49 Vaclava Havela, someone has lost a puppy. It is running back and forth nervously near the Art Pizza establishment. It has a collar with a medallion, but it won't let anyone catch it to take a look.",70046.0,Lost Puppy Found Near Art Pizza,"('A garage fire on Ushynskyi Street and a missing dog in Kyiv are causing chaos, with traffic issues due to an accident. Urgent appeals for help circulate alongside charity events for military support.', 1874)",7af36581-c80e-4449-aa13-0c7eced59df8
50.4503596,30.5245025,Public Safety Concerns,2.0,"**Kyiv City Council** **renamed 13 streets, parks, and squares in the capital** **Solomianskyi district:** 🔹Botkin Street - Professor Pavlovskyi Street; 🔹the unnamed square between Sicheslavska and Hrihoriia Kirpa streets has been named ""North Atlantic Alliance Square.""** **Podilskyi district:** 🔹Briusova Street - Valentyna Radzymovska Street; 🔹the park near the T.G. Shevchenko cinema has been named ""Hirka Kristera."" **Pecherskyi district:** 🔹Stanislavskyi Street - Bohdan Stupka Street. **Dniprovskyi district:** 🔹Petro Chaadaev Street - Yelyzaveta Shakhatuni Street. **Darnytskyi district:** 🔹Ivan Turgenev Street - Mykola Volkovych Street. **Shevchenkivskyi district:** 🔹Bechterivskyi Lane - Varazkyi Lane; 🔹the square on Prorezna Street (between houses No. 3 and No. 5) has been named ""Ukrainian Radio."" **Sviatoshynskyi district:** 🔹""Yunist"" park - ""Hamburg"" park; 🔹Zhovtneva Street - Sulymivska Street; 🔹Serhii Yesenin Street - Skarbova Street; 🔹the park on Mykhailo Kotelnykov Street, 26-32 has been named after Mykhailo Reutskyi.",70005.0,Kyiv Renames 13 Streets,"('A garage fire on Ushynskyi Street and a missing dog in Kyiv are causing chaos, with traffic issues due to an accident. Urgent appeals for help circulate alongside charity events for military support.', 1874)",7af36581-c80e-4449-aa13-0c7eced59df8
50.4503596,30.5245025,Missing Pets,6.0,"**Kyiv City Council** **renamed 13 streets, parks, and squares in the capital** **Solomianskyi district:** 🔹Botkin Street - Professor Pavlovskyi Street; 🔹the unnamed square between Sicheslavska and Hrihoriia Kirpa streets has been named ""North Atlantic Alliance Square.""** **Podilskyi district:** 🔹Briusova Street - Valentyna Radzymovska Street; 🔹the park near the T.G. Shevchenko cinema has been named ""Hirka Kristera."" **Pecherskyi district:** 🔹Stanislavskyi Street - Bohdan Stupka Street. **Dniprovskyi district:** 🔹Petro Chaadaev Street - Yelyzaveta Shakhatuni Street. **Darnytskyi district:** 🔹Ivan Turgenev Street - Mykola Volkovych Street. **Shevchenkivskyi district:** 🔹Bechterivskyi Lane - Varazkyi Lane; 🔹the square on Prorezna Street (between houses No. 3 and No. 5) has been named ""Ukrainian Radio."" **Sviatoshynskyi district:** 🔹""Yunist"" park - ""Hamburg"" park; 🔹Zhovtneva Street - Sulymivska Street; 🔹Serhii Yesenin Street - Skarbova Street; 🔹the park on Mykhailo Kotelnykov Street, 26-32 has been named after Mykhailo Reutskyi.",70005.0,Kyiv Renames 13 Streets,"('A black pug named John is missing in Kyiv after escaping from its owner. Seen near Lobanovskyi St. with white spots, the friendly dog is urgently sought; a reward is offered for its return.', 856)",a82df1d4-f301-4acc-a5d9-e5d7f41c528d
50.4503596,30.5245025,Cultural Resilience,0.0,"**Kyiv City Council** **renamed 13 streets, parks, and squares in the capital** **Solomianskyi district:** 🔹Botkin Street - Professor Pavlovskyi Street; 🔹the unnamed square between Sicheslavska and Hrihoriia Kirpa streets has been named ""North Atlantic Alliance Square.""** **Podilskyi district:** 🔹Briusova Street - Valentyna Radzymovska Street; 🔹the park near the T.G. Shevchenko cinema has been named ""Hirka Kristera."" **Pecherskyi district:** 🔹Stanislavskyi Street - Bohdan Stupka Street. **Dniprovskyi district:** 🔹Petro Chaadaev Street - Yelyzaveta Shakhatuni Street. **Darnytskyi district:** 🔹Ivan Turgenev Street - Mykola Volkovych Street. **Shevchenkivskyi district:** 🔹Bechterivskyi Lane - Varazkyi Lane; 🔹the square on Prorezna Street (between houses No. 3 and No. 5) has been named ""Ukrainian Radio."" **Sviatoshynskyi district:** 🔹""Yunist"" park - ""Hamburg"" park; 🔹Zhovtneva Street - Sulymivska Street; 🔹Serhii Yesenin Street - Skarbova Street; 🔹the park on Mykhailo Kotelnykov Street, 26-32 has been named after Mykhailo Reutskyi.",70005.0,Kyiv Renames 13 Streets,"('A fire on Ushynskyi Street destroyed a garage, while a missing friendly black pug named John adds to community concerns. Additionally, a fast tram is shedding plaster, posing safety risks.', 2853)",1da2d472-757b-4b4b-bce1-529a4791d6f7
50.4241074,30.49896829999999,Cultural Resilience,0.0,"Community! Friends! Today we witnessed another important and historic event on the path to victory in the functioning of the nature reserve named after Roman Ratushnyi ""Protasiv Yar."" The deputies of the Kyiv City Council supported and adopted extremely important decisions: ● ""On the statement of the Kyiv City Council regarding the status of the landscape reserve of local significance 'Protasiv Yar' named after Roman Ratushnyi"" No. 654 ● ""On organizational and legal measures to protect the landscape reserve of local significance 'Protasiv Yar' named after Roman Ratushnyi"" No. 653. We sincerely thank the deputies for their support and the decisions made, which are of great importance for the community and the future of our city!",70003.0,Protasiv Yar Nature Reserve Protected,"(""Kyiv City Council's recent decisions to protect the Protasiv Yar nature reserve mark a significant win for the community, ensuring its preservation and legal safeguards for the future."", 616)",bae7878e-2ecd-4c01-b6af-3ce53d3aef16
50.4241074,30.49896829999999,Cultural Resilience,0.0,"The Public Organization Community of Protasov Yar ℹ️ informs:

Community! Friends!

Yesterday we witnessed another important and historic event on the path to victory in the functioning of the nature reserve named after Roman Ratushny ""Protasiv Yar"". The deputies of the Kyiv City Council supported and adopted extremely important decisions:

● ""On the statement of the Kyiv City Council regarding the status of the local significance landscape reserve ""Protasiv Yar"" named after Roman Ratushny"" No. 654

● ""On organizational and legal measures to protect the local significance landscape reserve ""Protasiv Yar"" named after Roman Ratushny"" No. 653

We sincerely thank the deputies for their support and the decisions made, which are of great importance for the community and the future of our city!",12887.0,Protasiv Yar Reserve Protected,"(""Kyiv City Council's recent decisions to protect the Protasiv Yar nature reserve mark a significant win for the community, ensuring its preservation and legal safeguards for the future."", 616)",bae7878e-2ecd-4c01-b6af-3ce53d3aef16
50.4241074,30.49896829999999,Community Support,3.0,"Community! Friends! Today we witnessed another important and historic event on the path to victory in the functioning of the nature reserve named after Roman Ratushnyi ""Protasiv Yar."" The deputies of the Kyiv City Council supported and adopted extremely important decisions: ● ""On the statement of the Kyiv City Council regarding the status of the landscape reserve of local significance 'Protasiv Yar' named after Roman Ratushnyi"" No. 654 ● ""On organizational and legal measures to protect the landscape reserve of local significance 'Protasiv Yar' named after Roman Ratushnyi"" No. 653. We sincerely thank the deputies for their support and the decisions made, which are of great importance for the community and the future of our city!",70003.0,Protasiv Yar Nature Reserve Protected,"(""Kyiv City Council's adoption of measures to protect Protasiv Yar reserve marks a significant victory for the community, ensuring legal safeguards for the area's future."", 613)",0ce8b285-453f-4572-884f-bece21139b9a
50.4461664,30.4431536,Job Opportunities,1.0,**In the shopping center **[**'Marmelad'**](https://t.me/lossolomas_kyiv/69999)** a fraudulent call center was discovered.** Such centers have moved from prisons to capital offices. **Kyiv law enforcement conducted searches at a fraudulent call center operating in an office in the 'Marmelad' shopping center in the Solomianskyi district. The call center functioned as an 'investment office.' There is currently no official information from the police. Ukrainians often receive calls from fraudsters supposedly from the bank asking for card details or from a 'relative who got into an accident.' They also offer to take a loan or invest in cryptocurrency.,69999.0,Fraudulent Call Center Raided,"(""A fraudulent call center was found in Kyiv's 'Marmelad' shopping center, shifting from prisons to offices. Crooks impersonate banks or relatives for scams, raising security concerns."", 572)",2714e489-c9e1-4574-b92f-67bc2e45473f
50.4241074,30.49896829999999,Public Safety Concerns,2.0,"Protasiv Yar towards Solomyanska Square - traffic accident
Traffic is partially complicated.",69941.0,Traffic Accident Near Protasiv Yar,"('A traffic accident on Protasiv Yar near Solomyanska Square has caused partial congestion, complicating local traffic flow and raising safety concerns for commuters.', 315)",ba34efdd-70a7-4bcf-a8c3-0ac49f0eab36
50.4503596,30.5245025,Community Support,3.0,"**Svitlychnyk 3.0 is a two-day local festival for the birthday of the sixtieth Ivan Svitlychnyi. He was a literary critic, but he was knowledgeable not only about books but also about people.**
** He easily established relationships with them and maintained communication with many at once. His Khrushchyovka on Umanska was one of the key points in the sixtieth topography of Kyiv. A place for meetings and acquaintances, a poetic workshop, a club, and a library for the creative youth of the 1960s. Today, we would call Svitlychnyi a guru of networking and community building.**
On September 28-29, we will meet at the platform ""Ostriv,"" which is a local cultural center in Chokolivka, to celebrate the birthday of a neighbor from the past and talk about the sixtieths in broader contexts. This is all that matters to us now - attitudes towards the Soviet legacy, activism and solidarity networks, memory and commemoration practices, ultimately - how new media help to understand the past. In addition to the educational component, the festival will also include creative workshops from the residents of the ""Ostriv"" platform, the content of which will address various figures and dimensions of the sixtieths, particularly artistic ones.

""Svitlychnyk"" first took place in 2020 as an intimate event for the neighborhood community aimed at communicating the emergence of Ivan Svitlychnyi Street in Chokolivka. The next event was held as a literary evening for young authors. During the full-scale war, we continue this commemorative practice in the district space, scaling it up to a mini-festival.

**📍Platform ""Ostriv"": Volynska 9/21

📍Park Suputnyk (opposite Svitlychnyi's house): Umanska 35**",69931.0,Svitlychnyk Festival Celebrates Legacy,"(""A black pug named John is missing in Kyiv after escaping a leash. He's friendly and identifiable by white spots. Urgent help to locate him is sought; a reward offered."", 1543)",d0282468-b403-4dc0-803a-1d88eaa07ae6
50.4413353,30.489963,Public Safety Concerns,2.0,"🍟 McDonald's on Vokzalna will reopen in November. The old building was demolished at the beginning of summer, and since then, construction work has been progressing very quickly.",13245.0,McDonald's Vokzalna Reopening Soon,"('A woman fell onto the tracks at Vokzalna metro station, leading to a police and ambulance response. Fortunately, she survived, and train delays were minimal at 7 minutes.', 577)",ca99b4f4-dd85-4cb2-88d1-b09f978150d4
50.4549073,30.4651811,Cultural Resilience,0.0,"**The pumpkin weekend season has started at Kyiv Zoo** Every weekend in October, visitors will be able to watch how the residents of Kyiv Zoo enjoy pumpkin treats. The pumpkin season will be opened by the residents of the Kyiv Zoo's Kopytny Row on October 5-6: ▪️12:00 – Bison ▪️12:15 – European bison ▪️12:30 – Przewalski's horses",13237.0,Pumpkin Weekend at Kyiv Zoo,"('Kyiv Zoo starts pumpkin and watermelon weekends for animal enrichment, showcasing feeding events. Additionally, newly rescued Ara parrots enter socialization phase in their new aviary.', 777)",bfe9609b-69e5-47b1-8d3f-199b483ec2e5
50.4620758,30.4960409,Public Safety Concerns,2.0,"❗️There is a major traffic jam on Hlybochytska, Sichovykh Striltsiv, and Illienka Streets. A tram has stopped right at the intersection, blocking traffic in all directions.",13229.0,Major Traffic Jam in Kyiv,"('A tram has halted at the intersection of Hlybochytska, Sichovykh Striltsiv, and Illienka Streets, causing a major traffic jam in all directions.', 353)",1df437ac-a02f-474d-9409-a757096db7ff
50.4413353,30.489963,Public Safety Concerns,2.0,"⚡️**McDonald’s on ""Vokzalna"" is almost completed** Work is in full swing at the site. Several floors have already been built today. The updated McDonald’s is planned to be completed by December 1.",13213.0,McDonald's Vokzalna Near Completion,"('A woman fell onto the tracks at Vokzalna metro station, leading to a police and ambulance response. Fortunately, she survived, and train delays were minimal at 7 minutes.', 577)",ca99b4f4-dd85-4cb2-88d1-b09f978150d4
50.4413353,30.489963,Public Safety Concerns,2.0,"McDonald’s at ""Vokzalna"" is almost completed. Work is in full swing at the site. Today several floors have already been built. The updated McDonald’s is planned to be completed by December 1.",13166.0,McDonald's at Vokzalna Nears Completion,"('A woman fell onto the tracks at Vokzalna metro station, leading to a police and ambulance response. Fortunately, she survived, and train delays were minimal at 7 minutes.', 577)",ca99b4f4-dd85-4cb2-88d1-b09f978150d4
50.4611471,30.48363239999999,Job Opportunities,1.0,"**Open recruitment for work near LUKYANIVSKA metro station Ⓜ️** Our office offers you to become part of a friendly family that wants to deprive the Russians of the opportunity to finance the war. **Office work, not remote** 1. Chat manager vacancy (ONLY MESSAGING): - You need to conduct short correspondence with clients and pass it on to senior specialists - Salary from 30,000 UAH per month. Payments weekly. 2. Call manager vacancy: - Processing clients according to a prepared script, after correspondence - Salary from 50,000 UAH per month. Payments weekly. **Requirements:** - Work schedule from 08:00 to 17:00, 5 on 2 - Proficient in Russian. **We hire without experience, full training provided.** **Send a message to the manager indicating which vacancy you are interested in!** @HrKiev900",13179.0,Job Openings Near LUKYANIVSKA Metro,"('Office recruitment near LUKYANIVSKA is aimed at supporting anti-war efforts. Positions need Russian proficiency; training is provided, but it’s in-person only, which limits remote options.', 495)",e4bcfe09-1969-4a4e-b68c-6d9d9783f0c3
50.4611471,30.48363239999999,Cultural Resilience,0.0,"**Open recruitment for work near LUKYANIVSKA metro station Ⓜ️** Our office offers you to become part of a friendly family that wants to deprive the Russians of the opportunity to finance the war. **Office work, not remote** 1. Chat manager vacancy (ONLY MESSAGING): - You need to conduct short correspondence with clients and pass it on to senior specialists - Salary from 30,000 UAH per month. Payments weekly. 2. Call manager vacancy: - Processing clients according to a prepared script, after correspondence - Salary from 50,000 UAH per month. Payments weekly. **Requirements:** - Work schedule from 08:00 to 17:00, 5 on 2 - Proficient in Russian. **We hire without experience, full training provided.** **Send a message to the manager indicating which vacancy you are interested in!** @HrKiev900",13179.0,Job Openings Near LUKYANIVSKA Metro,"('Recruitment near LUKYANIVSKA metro aims to employ chat and call managers to reduce Russian war funding. Offers decent salaries, require Russian. Full training provided, no experience needed.', 495)",675876ba-fd3b-439f-981b-aa906ae03087
50.4316826,30.4881299,Public Safety Concerns,2.0,🤔 Mokra Street. It has been almost a year since the city has been unable to remove the remains of cars that burned during the Russian attack last winter.,13174.0,Burned Cars Remain on Mokra Street,"(""Mokra Street faces a year-long problem with burnt car remains from last winter's Russian attack, highlighting ongoing city cleanup challenges and safety concerns."", 328)",5e700e58-e312-4ea6-a225-91d54021bacd
50.4400743,30.4298761,Public Safety Concerns,2.0,"⚡️ **Accident near the National Aviation University in Vidradne,** — eyewitnesses. Traffic is complicated along the entire Borshchahivska line of the fast tram.",13168.0,Traffic Accident Near National Aviation University,"('An accident near the National Aviation University has disrupted traffic along the entire Borshchahivska fast tram line, causing significant delays for commuters.', 337)",ccf56f58-e5c3-4114-95fa-d7f316cad1dd
50.4413353,30.489963,Job Opportunities,1.0,"McDonald’s at ""Vokzalna"" is almost completed. Work is in full swing at the site. Today several floors have already been built. The updated McDonald’s is planned to be completed by December 1.",13166.0,McDonald's at Vokzalna Nears Completion,"(""McDonald's at Vokzalna nears completion by December 1. They seek sales consultants offering a salary of 16K-20K UAH with flexible hours, indicating a push for staffing in a new location."", 534)",a9b1d585-a448-40ca-9887-b0677275b10a
50.4413353,30.489963,Job Opportunities,1.0,"❕❕ We are looking for a **sales consultant** who wants to earn and develop ❕❕ 💜 ready to teach everything 🤝 💜 salary 16,000-20,000 UAH 💵 💜 flexible work schedule (3\2; 4\2; 2\2) ⏰ 💜 convenient location near Ⓜ️ Vokzalna: 📍 Vokzalna Square 1 To register for an interview, call **(093) 145 72 34** or fill out the [form](https://docs.google.com/forms/d/e/1FAIpQLSdlTXLFyNRqPUGWB7wZyRMKvx0AEKuDKISv3tR3jeh9n7zZLQ/viewform) Join our team! 🌟",13152.0,Sales Consultant Positions Available,"(""McDonald's at Vokzalna nears completion by December 1. They seek sales consultants offering a salary of 16K-20K UAH with flexible hours, indicating a push for staffing in a new location."", 534)",a9b1d585-a448-40ca-9887-b0677275b10a
50.4413353,30.489963,Cultural Resilience,0.0,"❕❕ We are looking for a **sales consultant** who wants to earn and develop ❕❕ 💜 ready to teach everything 🤝 💜 salary 16,000-20,000 UAH 💵 💜 flexible work schedule (3\2; 4\2; 2\2) ⏰ 💜 convenient location near Ⓜ️ Vokzalna: 📍 Vokzalna Square 1 To register for an interview, call **(093) 145 72 34** or fill out the [form](https://docs.google.com/forms/d/e/1FAIpQLSdlTXLFyNRqPUGWB7wZyRMKvx0AEKuDKISv3tR3jeh9n7zZLQ/viewform) Join our team! 🌟",13152.0,Sales Consultant Positions Available,"('A woman fell onto the tracks at Vokzalna metro station but was rescued without serious injury. Train service resumed after a brief delay, highlighting metro safety concerns.', 538)",25154b43-3fc0-48c2-88c3-9af08ecf7f69
50.4477412,30.5220779,Cultural Resilience,0.0,"🕯 At 9:00, Kyiv honored the memory of fallen Defenders with a moment of silence and a halt to traffic on Khreshchatyk and Independence Square.",13145.0,Kyiv Honors Fallen Defenders,"('On Sept 24, 1941, Soviet forces detonated explosives in Kyiv, destroying 200 buildings, displacing 50,000 residents, and sparking further Nazi atrocities, including mass executions.', 809)",e64aa2a7-21d3-4a3f-a578-26d3f49adf1c
50.4282552,30.4529175,Missing Pets,6.0,"🤔 Who doesn't know Halyna Yablonska? It seems that people all over the world know her. 👏 But at the Central Library of Solomianskyi, you will have the opportunity to participate in a heartfelt conversation with a living legend this Thursday, October 3, at 16:30 and learn about what is most significant and dear to her!",13132.0,Meet Halyna Yablonska in Kyiv,"('Halyna Yablonska, a renowned figure, will engage directly with the public at Solomianskyi Library on October 3, fostering connection and sharing her significant experiences.', 380)",b24629e3-68ee-4bd9-a339-17c61f6bd11e
50.4282552,30.4529175,Cultural Resilience,0.0,"🤔 Who doesn't know Halyna Yablonska? It seems that people all over the world know her. 👏 But at the Central Library of Solomianskyi, you will have the opportunity to participate in a heartfelt conversation with a living legend this Thursday, October 3, at 16:30 and learn about what is most significant and dear to her!",13132.0,Meet Halyna Yablonska in Kyiv,"('Kyiv police swiftly found a missing man using drones in Solomyansky Park, ensuring his safety as he was taken for medical care. Effective coordination was crucial in the search effort.', 1163)",5e20e893-5ea5-42a3-90ac-7d2168074b18
50.4413353,30.489963,Public Safety Concerns,2.0,"At the ""Vokzalna"" metro station, a passenger who fell onto the tracks is alive. The police are already on site, and an ambulance has been called for the woman. Train movement has been restored, with delays of no more than 7 minutes.",13118.0,Passenger Rescued at Metro Station,"('A woman fell onto the tracks at Vokzalna metro station, leading to a police and ambulance response. Fortunately, she survived, and train delays were minimal at 7 minutes.', 577)",ca99b4f4-dd85-4cb2-88d1-b09f978150d4
50.4364523,30.4198901,Cultural Resilience,0.0,"🍎🍏🫐 On October 5, agricultural fairs will be held in the Solomianskyi district on Akademika Shalimova Street (between Lyubomyr Huzar Avenue, 28 and Vasyl Chumak Street).",13116.0,Agricultural Fairs in Solomianskyi,"('Agricultural fairs will occur on October 5 in Solomianskyi district, located on Akademika Shalimova Street, between major avenues, offering local produce to the community.', 357)",6f8d551b-cdcf-45c5-99cc-63d2f989fa78
