latitude,longitude,cluster_title,cluster_id,text,message_id,title,summary,summary_id,place_id
50.4471963,30.4470161,Heating and Water Issues,0.0,"🌡 **Hot Water Outage**

**Due to emergency work by Kyivteploenergo, there is no hot water in some dormitories.**

Hot water supply is planned to be restored by the evening of August 29.

@kpicampus",444.0,Emergency Hot Water Outage,"(""Hot water and heating outages persist in dormitories due to ongoing repairs by Kyivteploenergo, affecting students' comfort. Restoration times are frequently extended, causing frustration."", 1681)",1e14d853-9948-47d3-8473-009b22e06233,af95df972c57c082af01c2b4052e0296
50.4471963,30.4470161,Heating and Water Issues,0.0,"💧 **Water Outage**

**Due to emergency work by Kyivteploenergo, there may be interruptions in water supply in some dormitories.**

Water supply is planned to be restored by 14:00 on September 16.

@kpicampus",445.0,Water Supply Interruption Alert,"(""Hot water and heating outages persist in dormitories due to ongoing repairs by Kyivteploenergo, affecting students' comfort. Restoration times are frequently extended, causing frustration."", 1681)",1e14d853-9948-47d3-8473-009b22e06233,af95df972c57c082af01c2b4052e0296
50.445927,30.4450722,Heating and Water Issues,0.0,"🌡️ **Heating network repairs** Hot water supply is absent in some dormitories on Braichevskogo and Yangelya streets. According to Kyivteploenergo, the estimated time of return is tomorrow at 15:00. @kpicampus",1784.0,Hot Water Outage on Braichevskogo,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"🤖 **At night on mobile** From 23:00 to 6:00, KPI Telecom will turn off the internet due to scheduled maintenance work. @kpicampus",1815.0,Internet Maintenance Notification,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"⚠️ **Emergency** An emergency power outage is occurring throughout the Shulyavka area and KPI. The estimated time for restoration, according to DTEK, is 18:00. If you need to charge your devices, please approach the security for a power bank. @kpicampus",1839.0,Emergency Power Outage Notice,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"☃️ **Heating has ended** Today marks the end of the heating season according to the [KMDA plan.](https://t.me/KyivCityOfficial/9249) Over the next few days, heating will be completely turned off in all dormitories. @kpicampus",1851.0,Heating Season Ends Today,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"**💧Heating network emergency** Hot water supply is absent in the dormitories on Oleksy Tykhyi and Borshchahivska streets due to a heating network break. The estimated time for restoration, according to Kyivteploenergo: April 3 by 11:00. @kpicampus",1853.0,Hot Water Supply Disrupted,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"💡**Power outage** Starting from May 16, hourly power outages may occur in Kyiv and the student campus according to the [schedule](https://www.dtek-kem.com.ua/ua/shutdowns) of Ukrenergo and DTEK. Preliminary outages may occur from 00:00 to 9:00 or from 16:00 to 24:00. @kpicampus",1869.0,Planned Power Outages Ahead,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"**🟢 Administration**

**Shelters**
Repairs are planned in 6 dormitories that have shelters by autumn.

**Power Banks**
For emergency charging, most dormitories have [power banks](https://t.me/ecokpi/142) available at the reception.

If you do not have a power bank or it is in poor condition, please request a replacement via @kpicampus_bot.

**Generators**
Will only be used in case of power outages lasting longer than 4 hours, and only for charging flashlights and phones.

@kpicampus",1875.0,Summer Accommodation Updates,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"UPD: The hot water supply shutdown has been extended until June 10.

@kpicampus",1879.0,Hot Water Shutdown Extended,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"🟢 **Administration**

**Accommodation**
The accommodation algorithm for the summer will be announced tomorrow, based on a similar, [last year's principle](https://t.me/kpicampus/1580).

The number of accommodation places for the next academic year is planned to increase by 1,500. Instructions for accommodation will be available by July 17.

**Elevators**
Elevators are starting to resume operation, but it is necessary to monitor the outage schedules to avoid getting stuck in the elevator in the middle of the night.

**Inventory**
From June 5 to June 7, an inventory commission will check the current state of inventory in the rooms.

@kpicampus",1881.0,Summer Accommodation Plans,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"UPD*3: According to **Kyivteploenergo**, the repair of the hot water supply has been extended until 23:00 today.

Estimated return time: tonight — tomorrow morning.

@kpicampus",1889.0,Hot Water Repair Update,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"🟢 **Administration 06.08**

**Accommodation**
Will begin on August 26, and by the end of the week, there will be lists for accommodation from faculties and institutes. A total of about 9,000 students are planned for mixed learning.

**Masters**
By August 2, they should have written an [application](https://docs.google.com/document/d/13FJxmoUKzXYeRo9T8oGxshdi3MXm1faIDpQwAO6Tk1E/edit?usp=sharing) for a change in payment format and extension of residence in the dormitory until August 31.

If you have not written an application, please contact the head of the dormitory.

**Hot Water**
In some dormitories, there has been no hot water for 3 months due to major repair work.

**Elevators**
Due to the stabilization of electricity supply, the operation of most elevators will be restored.

@kpicampus",1904.0,Accommodation Plans for Students,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"🙌 **Recruitment of volunteers to assist with accommodation**

We are looking for volunteers who are ready to help newcomers with accommodation! This is a great opportunity to meet new people and make the lives of first-year students in the student campus easier.

If you have some free time and want to do something useful – fill out the [form at the link](https://forms.gle/3i48ThrZcRTxM3e68) **by August 25 inclusive.** We look forward to having you on our team!

@kpicampus",1931.0,Volunteers Needed for Accommodation,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"🌡 **Hot water shutdown**

**Due to emergency work by Kyivteploenergo, there is no hot water in some dormitories.**

Hot water supply is planned to be restored by the evening of August 29.

@kpicampus",1933.0,Hot Water Shutdown Alert,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.4458397,30.3652465,Heating and Water Issues,0.0,"🌡️ **Repair Work on Heating Networks**

Today from 9:00, there is no hot water supply and heating in most dormitories.

Estimated return time: 12:00 on November 12.

@kpicampus",1120.0,Heating Outage in Dormitories,"('Dormitories face ongoing hot water and heating supply issues due to heating network breaks and repairs. Completion delays extend estimated restoration dates amid frequent power outages.', 2081)",85d49dbe-e49b-4f46-a49f-dd8fefc1fd45,646a22438ec4d628916da5115850cae5
50.4458397,30.3652465,Heating and Water Issues,0.0,"🤖 **At Night on Mobile**

From 23:00 to 6:00, KPI Telecom will turn off the internet due to scheduled technical work.

@kpicampus",1122.0,Internet Downtime Scheduled,"('Dormitories face ongoing hot water and heating supply issues due to heating network breaks and repairs. Completion delays extend estimated restoration dates amid frequent power outages.', 2081)",85d49dbe-e49b-4f46-a49f-dd8fefc1fd45,646a22438ec4d628916da5115850cae5
50.4458397,30.3652465,Heating and Water Issues,0.0,"🚰 **Message from the Future**

According to Kyivteploenergo, starting tomorrow at 9:00, there will be no water supply.

The estimated return time will be communicated by Kyivteploenergo tomorrow, based on the volume of work.

@kpicampus",1123.0,Water Supply Disruption Tomorrow,"('Dormitories face ongoing hot water and heating supply issues due to heating network breaks and repairs. Completion delays extend estimated restoration dates amid frequent power outages.', 2081)",85d49dbe-e49b-4f46-a49f-dd8fefc1fd45,646a22438ec4d628916da5115850cae5
50.4458397,30.3652465,Heating and Water Issues,0.0,"⚠️ **Emergency**

Emergency power outage across the Shulyavka district and KPI.

Estimated return time according to DTEK is 18:00.

If you need to recharge, approach the guards for a power bank.

@kpicampus",1129.0,Emergency Power Outage Alert,"('Dormitories face ongoing hot water and heating supply issues due to heating network breaks and repairs. Completion delays extend estimated restoration dates amid frequent power outages.', 2081)",85d49dbe-e49b-4f46-a49f-dd8fefc1fd45,646a22438ec4d628916da5115850cae5
50.4458397,30.3652465,Heating and Water Issues,0.0,"**💧Emergency on Heating Networks**

In the dormitories on Oleksy Tykhyi and Borshchahivska streets, there is no hot water supply due to a heating network break.

Estimated return time, according to Kyivteploenergo: April 3 by 11:00.

@kpicampus",1132.0,Hot Water Outage Report,"('Dormitories face ongoing hot water and heating supply issues due to heating network breaks and repairs. Completion delays extend estimated restoration dates amid frequent power outages.', 2081)",85d49dbe-e49b-4f46-a49f-dd8fefc1fd45,646a22438ec4d628916da5115850cae5
50.4458397,30.3652465,Heating and Water Issues,0.0,"💧**May Without Water**

In the dormitories, there is no hot water supply due to a heating network break and ongoing repair work until May 13 at 23:59. After their completion, hydraulic tests of the pipes will begin until the end of the month.

The estimated completion date for all work and return of water, according to Kyivteploenergo: May 28 - 31.

@kpicampus",1133.0,Extended Water Supply Issues,"('Dormitories face ongoing hot water and heating supply issues due to heating network breaks and repairs. Completion delays extend estimated restoration dates amid frequent power outages.', 2081)",85d49dbe-e49b-4f46-a49f-dd8fefc1fd45,646a22438ec4d628916da5115850cae5
50.4458397,30.3652465,Heating and Water Issues,0.0,"💡**Power Outages**

Starting May 16, hourly power outages are possible in Kyiv and the student campus according to the [schedule](https://www.dtek-kem.com.ua/ua/shutdowns) of Ukrenergo and DTEK.

Preliminary outages are possible [from](https://t.me/suspilnenews/32727) 00:00 to 9:00 or from 16:00 to 24:00.

@kpicampus",1134.0,Hourly Power Outages Expected,"('Dormitories face ongoing hot water and heating supply issues due to heating network breaks and repairs. Completion delays extend estimated restoration dates amid frequent power outages.', 2081)",85d49dbe-e49b-4f46-a49f-dd8fefc1fd45,646a22438ec4d628916da5115850cae5
50.4458397,30.3652465,Heating and Water Issues,0.0,"🟢 **Administration**

**Accommodation**
The accommodation algorithm for the summer will be tomorrow, based on a similar, [last year's principle](https://t.me/kpicampus/1580).

The number of accommodation places for the next academic year is planned to increase by 1.5 thousand. Instructions for accommodation will appear by July 17.

**Elevators**
Elevators will begin to resume operation, but you need to monitor the outage schedules to avoid getting stuck in the elevator in the middle of the night.

**Inventory**
From June 5 to 7, an inventory commission will check the current state of inventory in the rooms.

@kpicampus",1138.0,Summer Accommodation Plans,"('Dormitories face ongoing hot water and heating supply issues due to heating network breaks and repairs. Completion delays extend estimated restoration dates amid frequent power outages.', 2081)",85d49dbe-e49b-4f46-a49f-dd8fefc1fd45,646a22438ec4d628916da5115850cae5
50.4458397,30.3652465,Heating and Water Issues,0.0,"🌡️ **Well, you got it**

**Kyivteploenergo promises every day to finish the work by 23:00, but ""something"" is going off plan.**

Estimated time: by the end of the month. Probably in 2024.

@kpicampus",1141.0,Heating Work Delays Reported,"('Dormitories face ongoing hot water and heating supply issues due to heating network breaks and repairs. Completion delays extend estimated restoration dates amid frequent power outages.', 2081)",85d49dbe-e49b-4f46-a49f-dd8fefc1fd45,646a22438ec4d628916da5115850cae5
50.4458397,30.3652465,Heating and Water Issues,0.0,"🟢 **Administration 06.08**

**Accommodation**
Will begin on August 26, by the end of the week there will be lists for accommodation from faculties and institutes. A total of about 9 thousand students are planned to be brought out for mixed learning.

**Masters**
By August 2, they should have written a [request](https://docs.google.com/document/d/13FJxmoUKzXYeRo9T8oGxshdi3MXm1faIDpQwAO6Tk1E/edit?usp=sharing) for a change of payment format and extension of residence in the dormitory until August 31.

If you haven't written a request, please contact the head of the dormitory.

**Hot Water**
In some dormitories, there has been no hot water for 3 months due to major repair work.

**Elevators**
Due to the stabilization of electricity supply, the operation of most elevators will be restored.

@kpicampus",1143.0,Accommodation and Hot Water Update,"('Dormitories face ongoing hot water and heating supply issues due to heating network breaks and repairs. Completion delays extend estimated restoration dates amid frequent power outages.', 2081)",85d49dbe-e49b-4f46-a49f-dd8fefc1fd45,646a22438ec4d628916da5115850cae5
50.4458979,30.3652466,Heating and Water Issues,0.0,"🟢**Administration

Points of Resilience
**Points of resilience will be located in working rooms 9, 13, and 14 of the dormitories. They promise to organize points in each dormitory where there is shelter and a working generator.

**Heating
**It will gradually appear in the student campus by the end of the week.

**Windows
**The student campus purchased windows through a tender to insulate the dormitories, but during installation, it turned out that the specifications indicated windows of the wrong size.

Therefore, the replacement of windows in the dormitories is postponed indefinitely.

**Flood
**On Friday, the basement of dormitory 10 was flooded due to a pipe malfunction.

@kpicampus",369.0,Dormitory Resilience Points Established,"(""Dormitories face issues: delayed window replacements, hot water outages for 3 months, and a recent flood. Graduating master's students must vacate soon, stirring concerns over housing stability."", 1337)",318b2b69-0113-484c-9b37-822f38591c7c,51d8072e538152f22a55e451a122e2e3
50.4458979,30.3652466,Heating and Water Issues,0.0,"🏘 **Masters Graduating**

At the last housing council meeting, it was decided that master's students who are graduating must vacate the dormitory within two weeks from the date of graduation.

**Exceptions include:**
• people with ONT/TOT;
• applicants who plan to enter graduate school (for this, a submission from the faculty is required).

To continue living, these individuals will need to write an additional application to the dormitory manager and attach supporting documents.

@kpicampus",370.0,Graduating Masters Must Vacate,"(""Dormitories face issues: delayed window replacements, hot water outages for 3 months, and a recent flood. Graduating master's students must vacate soon, stirring concerns over housing stability."", 1337)",318b2b69-0113-484c-9b37-822f38591c7c,51d8072e538152f22a55e451a122e2e3
50.4458979,30.3652466,Heating and Water Issues,0.0,"☃️ **New Year Celebration**

During the celebration, please remember that pyrotechnics, garlands, heaters, and electric stoves are prohibited. Consume alcohol responsibly. Do not forget to extinguish cigarette butts if you decide to smoke.

On the territory of the Student Campus, all of the above, even on New Year's Eve, [is a violation of the agreement](https://drive.google.com/file/d/1-8FNH6XMiaM3cjy9v8fcCykJHuFxRDXZ/view?usp=sharing) at your own risk.

Also, do not ignore air raid signals and go to the shelter.

@kpicampus",371.0,New Year Safety Guidelines,"(""Dormitories face issues: delayed window replacements, hot water outages for 3 months, and a recent flood. Graduating master's students must vacate soon, stirring concerns over housing stability."", 1337)",318b2b69-0113-484c-9b37-822f38591c7c,51d8072e538152f22a55e451a122e2e3
50.4458979,30.3652466,Heating and Water Issues,0.0,"🟢 **Administration 06.08**

**Housing**
Will begin on August 26, and by the end of the week, there will be lists for housing from faculties and institutes. In total, about 9,000 students are planned to be accommodated for mixed learning.

**Masters**
By August 2, they were supposed to write a [request](https://docs.google.com/document/d/13FJxmoUKzXYeRo9T8oGxshdi3MXm1faIDpQwAO6Tk1E/edit?usp=sharing) for a change in payment format and an extension of residence in the dormitory until August 31.

If you did not write a request, please contact the head of the dormitory.

**Hot Water**
In some dormitories, there has been no hot water for 3 months due to major repair work.

**Elevators**
Due to the stabilization of electricity supply, the operation of most elevators will be restored.

@kpicampus",372.0,Housing Lists for Students Coming,"(""Dormitories face issues: delayed window replacements, hot water outages for 3 months, and a recent flood. Graduating master's students must vacate soon, stirring concerns over housing stability."", 1337)",318b2b69-0113-484c-9b37-822f38591c7c,51d8072e538152f22a55e451a122e2e3
50.4458979,30.3652466,Heating and Water Issues,0.0,"🙌 **Recruitment of Volunteers for Housing Assistance**

We are looking for volunteers who are ready to help with the accommodation of newcomers! This is a great opportunity to meet new people and make the lives of first-year students in the student campus easier.

If you have some free time and want to do something useful – fill out the [form at the link](https://forms.gle/3i48ThrZcRTxM3e68) **by August 25 inclusive.** We look forward to having you on our team!

@kpicampus",374.0,Volunteers Needed for Housing,"(""Dormitories face issues: delayed window replacements, hot water outages for 3 months, and a recent flood. Graduating master's students must vacate soon, stirring concerns over housing stability."", 1337)",318b2b69-0113-484c-9b37-822f38591c7c,51d8072e538152f22a55e451a122e2e3
50.4458979,30.3652466,Heating and Water Issues,0.0,"🌡 **Hot Water Shutdown**

Due to emergency work by Kyivteploenergo, there is no hot water in some dormitories. **

Hot water supply is planned to be restored by the evening of August 29.

@kpicampus",375.0,Hot Water Outage Update,"(""Dormitories face issues: delayed window replacements, hot water outages for 3 months, and a recent flood. Graduating master's students must vacate soon, stirring concerns over housing stability."", 1337)",318b2b69-0113-484c-9b37-822f38591c7c,51d8072e538152f22a55e451a122e2e3
50.4485221,30.4494086,Heating and Water Issues,0.0,"**News from the student campus**
🔸 An analysis of the financial and economic activities of the student campus for the period 2021-2023 has been conducted. A draft budget, procurement plan, and repair work for 2024 have been prepared and approved.

🔹 The renovation of the **gym in dormitory No. 7, which will also be used as a shelter**, has been completed.

🔸 The restoration of the stairs in dormitory No. 4 has been completed.

❤️ Take care of yourselves, use shelters during air alerts! 
Student campus KPI @studmisto. Have questions or suggestions? **Contact us - ****@kpi_studmisto_bot****. Good luck!**",394.0,Campus Renovations and Budget Approved,"(""Heating networks face outages in dormitories, with hot water missing for 3 months. Repairs may extend to early 2024, impacting students' comfort and daily life."", 1101)",5a8d5757-6ae8-4169-9a7e-1352fc0e86cf,59bd56981ed956a4fc3ceaa7f80e00f6
50.4485221,30.4494086,Public Engagement Issues,3.0,"**News from the student campus**
🔸 An analysis of the financial and economic activities of the student campus for the period 2021-2023 has been conducted. A draft budget, procurement plan, and repair work for 2024 have been prepared and approved.

🔹 The renovation of the **gym in dormitory No. 7, which will also be used as a shelter**, has been completed.

🔸 The restoration of the stairs in dormitory No. 4 has been completed.

❤️ Take care of yourselves, use shelters during air alerts! 
Student campus KPI @studmisto. Have questions or suggestions? **Contact us - ****@kpi_studmisto_bot****. Good luck!**",394.0,Campus Renovations and Budget Approved,"('The student campus budget for 2024 is set, with completed renovations on dormitory shelters, addressing safety concerns during air alerts. Students are encouraged to use these spaces.', 447)",be029a90-8f87-4b6e-af15-228b7c7ee9fb,59bd56981ed956a4fc3ceaa7f80e00f6
50.4364983,30.4283648,Heating and Water Issues,0.0,"**Promotion**

**Hot water has been turned off only for dormitory 8. A plumber is conducting repair work, and it should be ready by the evening.**",439.0,Dormitory 8 Hot Water Repairs,"('Kyivteploenergo reports water supply disruptions starting tomorrow; hot water outages in some dorms persist for months due to repairs, affecting student living conditions.', 1092)",e6d956ff-ae83-45f6-8825-27741786ce4a,8834dd60bcc6f0ec08996f27927f7f39
50.445927,30.4450722,Heating and Water Issues,0.0,"**28.11.23, 16:30, Dormitory No. 3, Director's office** A meeting of the director of the student campus with the **student activists of the dormitories will take place!** **We invite the heads of student councils and socially active students!**",1811.0,Meeting for Student Activists,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,**Attention!** Water pipe break on Oleksy Tykhyi Street. There may be a water outage in the student campus! **Make a water reserve!**,1819.0,Water Pipe Break Alert,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"🎬 We invite you to watch a selection of films about the stories of women's struggle and victory in various fields of life! **When: March 9 at 19:30** Where: **7th floor hall** 🧪 At **19:30**, the science fiction thriller **""Dangerous Element""** will start. The film tells the story of the life, love, and scientific achievements of one of the most talented women scientists – Marie Curie, the first female Nobel Prize laureate. 💃 At **21:00**, the American comedy-drama **""The Devil Wears Prada""** will be shown, which tells the story of a young woman working at a powerful magazine but facing difficulties while collaborating with a tough editor. P.S.: **bring snacks, neighbors, and a good mood!**",1842.0,Women's Stories Film Screening,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"🔥🔥🔥Only 3 days left! 🔥🔥🔥
**On 24.05.24, we invite you to ""POLYANA FEST""!!!**🕺🏻🤸🏻‍♂️🎸🎡🍭🍹🌮🌭
Spend your Friday in a useful and interesting way! 
We are sure that everyone will find something interesting to do and enjoy, and you will also contribute to a good cause. Donations collected at the festival will be transferred to [Charitable Foundation ""Support of the Armed Forces of Ukraine 'Kyiv Polytechnic'""](https://t.me/kpifond), which supports KPI students defending Ukraine!

✌️✌️✌️Exciting and delicious locations await you! 
🏃🏼‍♀️**Sports:** tug of war, darts, table tennis, arm wrestling, board games, chess, table football.
[REGISTER HERE](https://docs.google.com/forms/d/e/1FAIpQLSdNZca8P9nULbtM3TlKWerz0llK4NOcKeEy2mkOh9v_XqOE2w/viewform) ** and you will have SPORTS!**
📸**PHOTO ZONE**
👑**Beauty Zone**: body art, mehendi tattoos, face painting, and more.
🎹**CONCERT** of invited guests and an open mic for those who wish. [REGISTER HERE](https://docs.google.com/forms/d/e/1FAIpQLSebXAbpMPoMSEED4CZC_WLVgJXnT-PAYuAo2eeN7JuuI2JP-g/viewform) and you will have GLORY!
🍩🥤**FOOD COURT:** Treats from the best chefs of the Student Campus and partners. We will also have real barbecue and refreshing drinks!

❤️ Bring your friends, neighbors, teachers, and come!  

🕓**When: 24.05.2024 from 15:00 to 20:00**
📍**Where: Square of Building No. 12, ""Polyana"" Park.**",1876.0,Join Us for Polyana Fest,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"**Dear residents of the dormitories! We would like to remind you of the simple rules for living in the dormitories, specifically regarding the use of common areas.** **It is strictly prohibited:** 😡To flush down the toilets: hygiene products, bags, cotton pads, cotton swabs, wet wipes, food scraps (and not just scraps), vegetables, fruits, socks and underwear, dead fish and hamsters. 😡To pour down sinks and washbasins: used tea leaves, coffee grounds, hot grease, food scraps, etc. 😡To leave garbage in bags under the doors of rooms, in kitchens, hallways, and restrooms! **Failure to comply with these rules leads to sad consequences: clogged sewage, pipe bursts, unpleasant odors, and the inability for residents to use the common areas.** **Respect the place where you live, your neighbors, and the work of the technical staff – plumbers and cleaners.**",1937.0,Dormitory Living Rules Reminder,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.445927,30.4450722,Heating and Water Issues,0.0,"💧**May without water** Hot water supply is absent in the dormitories due to a heating network break and corresponding repair work until May 13 at 23:59. After their completion, hydraulic tests of the pipes will begin until the end of the month. The estimated completion date for all work and return of water, according to Kyivteploenergo: May 28 – 31.",1864.0,May Water Supply Disruption,"('Dormitories face extended hot water outages due to heating network failures and scheduled repairs. Students urged to store water and prepare for power outages during maintenance.', 9052)",a240c82b-4017-4cd6-968a-81bd3f5d1e0e,d733afe67c4b53f98b75a059047987bc
50.4364983,30.4283648,Waste Management Reform,1.0,"🟢 **Administration**

**Settlement**
The settlement algorithm for the summer will be announced tomorrow, based on a similar, [last year's principle](https://t.me/kpicampus/1580).

The number of settlement places for the next academic year is planned to increase by 1,500. Instructions for the settlement itself will be available by July 17.

**Elevators**
Elevators are starting to resume operation, but it is necessary to monitor the disconnection schedules to avoid getting stuck in the elevator in the middle of the night.

**Inventory**
From June 5 to June 7, an inventory commission will check the current state of inventory in the rooms.

@kpicampus",432.0,Summer Settlement Updates,"('Settlements for 1,500 more places will be announced tomorrow. Elevators are resuming but may have disconnection issues, so users should be cautious. An inventory check will occur soon.', 447)",403d4ece-b10f-44db-9f42-ae3845bf184b,8834dd60bcc6f0ec08996f27927f7f39
50.445927,30.4450722,Waste Management Reform,1.0,"🟢 **Administration**

**Accommodation**
The accommodation algorithm for the summer will be announced tomorrow, based on a similar, [last year's principle](https://t.me/kpicampus/1580).

The number of accommodation places for the next academic year is planned to increase by 1,500. Instructions for accommodation will be available by July 17.

**Elevators**
Elevators are starting to resume operation, but it is necessary to monitor the outage schedules to avoid getting stuck in the elevator in the middle of the night.

**Inventory**
From June 5 to June 7, an inventory commission will check the current state of inventory in the rooms.

@kpicampus",1881.0,Summer Accommodation Plans,"('Water outages are anticipated on campus due to a pipe break, urging residents to store water. Also, toilet misuse and neglect in common areas risk severe plumbing issues.', 3641)",410f14ec-41bc-4499-bd84-25b86c235e4e,d733afe67c4b53f98b75a059047987bc
50.4364983,30.4283648,Heating and Water Issues,0.0,"[🎸](https://telegra.ph/file/159f89439938f4ce0f8e8.png) **Guitar Evening**

The heat is gradually subsiding, and the holidays are coming to an end. Spend one of the last summer evenings at the **Guitar Evening** on **August 23 at 18:00**. Visit [KPI Coliseum](https://maps.app.goo.gl/h57HaE7TBMSJS4fXA) in **bright clothing** to enjoy live music in the company of like-minded people.

To enter, you need to fill out the [form](https://docs.google.com/forms/d/e/1FAIpQLSdIHYEO4ZuYGDWak_ZhXVk_5cxSXlxm0diaaRgj5zayHonQpQ/viewform?usp=sf_link) by **August 22 at 23:59** and donate **100** **₴** so that we can continue to hold events in free Ukraine. Note that the entrance fee will be **150** **₴**.",435.0,Join the Guitar Evening,"('Kyivteploenergo reports water supply disruptions starting tomorrow; hot water outages in some dorms persist for months due to repairs, affecting student living conditions.', 1092)",e6d956ff-ae83-45f6-8825-27741786ce4a,8834dd60bcc6f0ec08996f27927f7f39
50.4496249,30.4119686,Heating and Water Issues,0.0,"Dear residents, due to pipe repairs in the basement, there will be no water temporarily on the right side.",540.0,Temporary Water Outage Alert,"('Multiple dormitories face ongoing hot water supply issues due to heating network repairs until late May. Residents should prepare for further disruptions and potential power outages.', 1992)",ca5fdbec-ee3d-42fa-bc07-9ce74ca1ec24,e45f6ba6841c8aa1af553a760e89de96
