place_id,author_name,author_url,language,original_language,profile_photo_url,rating,relative_time_description,text,time,translated
ChIJEa7McyfM1EARVHsOwXmbsOM,Анетка Пінчук,https://www.google.com/maps/contrib/108447175850110133459/reviews,en-US,uk,https://lh3.googleusercontent.com/a-/ALV-UjVFsoApon2RqgiWKQkgi0ylFOyy3ZALR3ROCooM5nJS7he-KruN=s128-c0x00000000-cc-rp-mo,4,4 years ago,"Shari monument in KPI park.
It is made in the form of a ball, to which university faculties, formulas, and chemical elements are attached.
Serves as a symbol for successfully passing the session.",1581319594,True
ChIJEa7McyfM1EARVHsOwXmbsOM,Dmytro Yukhnovskyi,https://www.google.com/maps/contrib/108220146076419865551/reviews,en-US,kk,https://lh3.googleusercontent.com/a-/ALV-UjWAMkE1_oZ1cyUt-SNAEpMaXXb-y4tHt6CiF4apM10yqSEnuWZ0=s128-c0x00000000-cc-rp-mo,5,10 years ago,zbs event.,1383494330,True
ChIJEa7McyfM1EARVHsOwXmbsOM,Вадим Січкарук,https://www.google.com/maps/contrib/106873586178466154521/reviews,en-US,uk,https://lh3.googleusercontent.com/a/ACg8ocJljU_Mb7knYZBxgYDWHuilCfBXmJxYv2GqJ9VRdNOMJd0T4MQ=s128-c0x00000000-cc-rp-mo-ba6,5,5 years ago,A cool monument,1542357099,True
ChIJEa7McyfM1EARVHsOwXmbsOM,Коля Камінський,https://www.google.com/maps/contrib/100225239764921734363/reviews,,,https://lh3.googleusercontent.com/a-/ALV-UjUdzhqP84yl7WVoY2ReKKY-Ihb0kdiufkV5iKcx4nMLbq4pSFTu=s128-c0x00000000-cc-rp-mo-ba2,5,6 years ago,,1512985080,False
ChIJEa7McyfM1EARVHsOwXmbsOM,Вова Трокоз,https://www.google.com/maps/contrib/101964439060414980036/reviews,,,https://lh3.googleusercontent.com/a-/ALV-UjXvBiCck5xzdaf2iM0aZZ9MTWHny3GZwo43Aqc-UgUXwIerM1E=s128-c0x00000000-cc-rp-mo-ba3,5,6 years ago,,1512585976,False
ChIJHWM98T_M1EARqK1YhPOp6N0,Олексій Чайковський,https://www.google.com/maps/contrib/108242874307683036519/reviews,en,en,https://lh3.googleusercontent.com/a/ACg8ocLK883qHRxTV9YL2n_XCn_Bz7oCcWL1qMzOrr1USPepFrFbpfE=s128-c0x00000000-cc-rp-mo-ba5,5,2 years ago,Very good,1640766396,False
ChIJHWM98T_M1EARqK1YhPOp6N0,OSHOAZ,https://www.google.com/maps/contrib/110231081169981956286/reviews,en-US,ar,https://lh3.googleusercontent.com/a-/ALV-UjXEOnjAT1MD2wblps3cD226vuD3AzM1ZCc-Cysmwi91CMlg03TP=s128-c0x00000000-cc-rp-mo-ba4,4,3 years ago,"Those who like long periods of time choose it. For me, any place where the sun wakes me up from sleep, I don’t like it, but others will like it. Of course, it has everything, a washing machine, an iron, and everything exactly, and its price is cheap, 1000 riyals, which is equivalent to approximately 120 riyals.",1629637951,True
ChIJHWM98T_M1EARqK1YhPOp6N0,Ali MOHAMMED,https://www.google.com/maps/contrib/110876876047714243493/reviews,,,https://lh3.googleusercontent.com/a/ACg8ocJurk4fcM4ZmkiQq-BYLDU40BrWny85RU6L5n6uvv48SmPZvA=s128-c0x00000000-cc-rp-mo,5,3 years ago,,1626074781,False
ChIJHWM98T_M1EARqK1YhPOp6N0,Вікторія Геля,https://www.google.com/maps/contrib/104223241811953038038/reviews,,,https://lh3.googleusercontent.com/a/ACg8ocL7tXW7CPP0IzitYRrxOAWBVIp-bIBHYXD7haLYozV2OKt11A=s128-c0x00000000-cc-rp-mo,5,3 years ago,,1607850668,False
ChIJHWM98T_M1EARqK1YhPOp6N0,Максим Остапенко,https://www.google.com/maps/contrib/116506600777017025305/reviews,,,https://lh3.googleusercontent.com/a/ACg8ocKRHQWG3j02hcVq9gdQ42Yv76s3qmDl-vlMWcuMxfWdoXwCoA=s128-c0x00000000-cc-rp-mo,5,4 years ago,,1580222636,False
ChIJg5GGBCXM1EAR-8IGVGU9yYg,Fabio Pansera,https://www.google.com/maps/contrib/103189837215863632737/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjWlVtkT0EgpueOoiXkGTFEpjiQe90frRs9tiZB7LXTChU7p0jU6=s128-c0x00000000-cc-rp-mo-ba4,5,3 years ago,"The experience was super positive. I bought a Logitech Pro X Superlight. The staff asked me even if I wanted to open one and try it before buying it. This place is amazingly filled with all the peripherals you might need and the possibility of trying them out and testing them first hand is something that cannot be compared to any review online! 100 times better than buying from Rozetka for example, where you cannot even try products in most cases. I really really enjoyed the interior of the place as well, it's really well organized and everything is on display in categories. Wide selection and the stuff is in stock for real! It's not in some warehouse outside Kyiv like it often happens with other shops! I was super satisfied and I recommend this place to any gamer and pc enthusiast in Kyiv! They offer also a great selection of gaming chairs, headphones etc! Go to the website and choose what you have, maybe call just to be sure they have it in stock at the store. BTW, One of the really few places in Kyiv with easy parking and easy access.",1620412089,False
ChIJg5GGBCXM1EAR-8IGVGU9yYg,siekierezada,https://www.google.com/maps/contrib/108460685547947894858/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjVgfCwIi27BVfOd-ZLrvDITNuu3oh29brWpK45CR6aWscnK4CZ-cw=s128-c0x00000000-cc-rp-mo-ba5,5,6 years ago,"A really cool place to go if you want to buy some gaming hardware. They have a good choice of mice, keyboards, controllers, cases and many many other goodies. Some of the mice and keyboards (although not of all brands) are unpacked and you can try them out before you make your choice. The store itself is rather vast and has a cool design :).
If you prefer to do your shopping online, you can also order stuff through their website.",1531212822,False
ChIJg5GGBCXM1EAR-8IGVGU9yYg,Ed Briscombe,https://www.google.com/maps/contrib/107154796397476799998/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjXLkOUQQpbFw36OSiXaF9mcZNa2mm2VZocn5xkzVVuTuaRl4biX=s128-c0x00000000-cc-rp-mo-ba4,4,7 years ago,"Really nice place, lots of powerful computers and good equipment, nicely decorated and reasonable prices. They also have to most commonly played games available which for me was cs go. They also have a bar with a good selection of snacks. It would have been 5 stars but the lady at the bar was kinda rude to me, she rolled her eyes at me when I payed for a 60grh beer with a 200grh note and made an exhasperated sigh. After that when I went to get my second beer and brought them my empty can she took it on the counter and threw it in the bin with tremendous force, even another patron smiled at me because he could sense she was irked and thought it was funny. Maybe she doesn't like foreigners, I was left scratching my head though..",1492320290,False
ChIJg5GGBCXM1EAR-8IGVGU9yYg,Volodymyr “BadTeacherInUA”,https://www.google.com/maps/contrib/102753640597253479968/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjURyyDdX184FlZaxydITQAVObqH9IAmtw6Rz73yCppPtBnj85-Z=s128-c0x00000000-cc-rp-mo,5,5 months ago,Top variety. Top service. Top advices.,1713368508,False
ChIJg5GGBCXM1EAR-8IGVGU9yYg,Oleksandr Vyshenskyi (veryblackraven),https://www.google.com/maps/contrib/103588562022363768553/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjXt5-OiYUym49J-r_25Vh1vEnGKjf-HgwiorLAghpBIWWoIuoIr=s128-c0x00000000-cc-rp-mo-ba3,5,6 years ago,If you are shopping for gaming hardware and want some hands-on experience before you buy - this place is for you.,1523534778,False
ChIJ64Zb7UvM1EARNYrOAhv-mS0,Xavier Llopis,https://www.google.com/maps/contrib/106258689714118494449/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjVkasMg4ySQRsNefFPb2MCHJ6F6yWGpCzf8DzuJIOA-_QngQZ5o=s128-c0x00000000-cc-rp-mo,5,12 years ago,US Embassy,1342783639,False
ChIJ64Zb7UvM1EARNYrOAhv-mS0,Akif Isakov,https://www.google.com/maps/contrib/108058703589585637499/reviews,en-US,ru,https://lh3.googleusercontent.com/a/ACg8ocIFfysQRpLDqEa547SgCRD3u2AJwLPKWzlRuiNGcMFJz3dz-dyZ=s128-c0x00000000-cc-rp-mo,5,11 months ago,"Guys from the heart! Troubled the engine on the Forester. In 2 service stations they could not find the reason.

And then the boys sorted out the problem in 30 minutes.

excellent service for Subaru owners",1696959066,True
ChIJ64Zb7UvM1EARNYrOAhv-mS0,Леся Ременец,https://www.google.com/maps/contrib/102721218948929482847/reviews,en-US,ru,https://lh3.googleusercontent.com/a/ACg8ocL0aGAptyiSRp45H_ovMeIVHYPZCCJ2mVlF91CneeSgIRx2xQ=s128-c0x00000000-cc-rp-mo,5,2 years ago,"Thank you very much guys. We changed the cabin filter for 250 grams and a plastic adapter for 200. The official asked for 2000 tons.  They also gave me contacts for removing dents and much more, for a reasonable price. Thank you 😊 I will recommend it to friends and acquaintances.",1633683819,True
ChIJ64Zb7UvM1EARNYrOAhv-mS0,Eugene Nesterenko,https://www.google.com/maps/contrib/111979996160798259068/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjVEf0ZOAgu2jLpuw-M3wx_yIfZsGsFpSk9ETAhjNMu33NeLT8wF=s128-c0x00000000-cc-rp-mo-ba2,3,4 years ago,"They did an excellent job of diagnosing the chassis. Experienced craftsmen. The service is lame. They promised to send me information on the diagnostic results and give me an offer for other repairs and spare parts, but I didn’t receive anything in two weeks. There wasn't even a call from Maxim. It would be cool if communication with clients did not end with receiving payment.",1595332010,True
ChIJ64Zb7UvM1EARNYrOAhv-mS0,Alex V,https://www.google.com/maps/contrib/116081982990226054176/reviews,en-US,ru,https://lh3.googleusercontent.com/a/ACg8ocIYPmg890oMZ-Y0ivq7dESmHuM9cd1PrknDjzInJXpLn-eUpg=s128-c0x00000000-cc-rp-mo-ba3,1,2 years ago,"Today they tried to diagnose. Car 2014 r_k. Specialist's words: keep an eye on the radiator as the body has changed color)))) it's still standing and could explode at any second!!! These are the words of a specialist?? Or another thing: Subaru diesel engines do not run until 2013, and since 2013 it’s even worse, sometimes a car from scratch is 15 thousand and there is no engine!!! How is that ??? Replacing the steering cable 6000 UAH - is this a fair price??? Complete nonsense. They are called Subaru specialists, but they advise not to buy Subaru))))",1633635411,True
ChIJHWM98T_M1EARIwHe-bPfeTQ,Pavel Harakh,https://www.google.com/maps/contrib/117782343849005658703/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjXj1WFdCHQiTMF21JZeAiaM7JHC3dn7_unc7idHP-QfFz6J90c=s128-c0x00000000-cc-rp-mo,1,4 years ago,"Upon arrival, having found the desired section 1, we went to the reception, where they answered that we needed to call the contact person. When we called at check-in time at 1:30 p.m., they answered that they were currently looking for available apartments and would call back without providing more detailed information. Ok, we are waiting and so are the other guests. After 10 minutes of calling again, they heard back the reason that the delay in cleaning would take 10-15 minutes. At 14.45 another person called and said that they had an overlay and there was another option in the same house. To do this, you need to go to the second section and the person whose number was reset by message will be waiting there.
In the meantime, we went to have lunch at an establishment in the same building. And they have already chosen another place. Being still at the address, we decided to see what was on offer. When we approached, no one was waiting, we called the number and found out that we needed to leave money to the security guard first, without seeing the apartment we were being changed to, without even seeing a photo, then that a driver’s license was not suitable, we only needed the original passport and in general, no I like it - “figure it out for yourself.” This conversation ended at 15.00. After such “fun” we went and stopped in another place. No one else from this place called.
And besides, an hour and a half spent on the spot, time and financial costs for transport to the place, from the apartment to another place. Choosing another place ""hot"". Another interesting point is that in case of no-show and cancellation of the reservation, full payment will be charged, as indicated. What can we say about the emotional factor and the moment when time is planned and you are in a hurry to get somewhere.",1582475629,True
ChIJHWM98T_M1EARIwHe-bPfeTQ,Петр Валеркин,https://www.google.com/maps/contrib/112650016696629603484/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjULcJHmZBnG8IxF4SdVXSMBAGUkD0Bi3DeNGbK6VSSnb1-K7NqX=s128-c0x00000000-cc-rp-mo-ba3,1,2 years ago,"Industrial zone, mini numbers. Deception from the very beginning and + parking 100 UAH/day. There are more interesting options for 1k per day",1633414657,True
ChIJHWM98T_M1EARIwHe-bPfeTQ,Koko Victor,https://www.google.com/maps/contrib/113677898895930081525/reviews,,,https://lh3.googleusercontent.com/a/ACg8ocLlkeNr6FvR0QTvAb73GrNU5u2qM4N6yH7sMUK9j4hQJNKosg=s128-c0x00000000-cc-rp-mo,5,2 years ago,,1640555394,False
ChIJHWM98T_M1EARIwHe-bPfeTQ,Натали Упир,https://www.google.com/maps/contrib/112296353498521356233/reviews,,,https://lh3.googleusercontent.com/a/ACg8ocKQCu0UERevtXSoOkYexxzs-EAgWYgmczao4ARwq_5uswH-FA=s128-c0x00000000-cc-rp-mo,3,2 years ago,,1639990721,False
ChIJHWM98T_M1EARIwHe-bPfeTQ,Александр Устименко,https://www.google.com/maps/contrib/111362775865177869821/reviews,,,https://lh3.googleusercontent.com/a-/ALV-UjXSrylX6eKa9WJH4rBygNX5OjbsE_H-R5S2NetSkjwIjbIDo0M0=s128-c0x00000000-cc-rp-mo-ba4,5,3 years ago,,1611993992,False
ChIJV7rpdoLO1EAR0aoGlOZOSkQ,Akmad Redha,https://www.google.com/maps/contrib/109543706849855105759/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjVApOuPfEibJoLbkUJQQ4lBeaf1Qw2a49Rv5tOVLOvK_uk3BzI=s128-c0x00000000-cc-rp-mo-ba4,5,3 months ago,"Kyiv Zoo is one of the oldest and largest zoos in Ukraine, boasting over 7,000 animals representing 414 species. Visitors can enjoy seeing a variety of fascinating creatures, from majestic big cats to playful primates. The zoo is undergoing renovations to improve the enclosures and provide a better habitat for the animals.
While some reviews mention outdated enclosures, others commend the zoo's efforts in modernization. If you're looking for a spacious zoo with a wide range of animals, Kyiv Zoo is a good option. However, if you're concerned about animal welfare, it might be best to research the zoo's current conditions before your visit.",1718329584,False
ChIJV7rpdoLO1EAR0aoGlOZOSkQ,Ivan Kuprijanov,https://www.google.com/maps/contrib/109726685163047881077/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjWYnetyfKyKiYkSY_ZZ3t8lANAS9lL3Q_4FEwr9azAIuaXZn0E=s128-c0x00000000-cc-rp-mo-ba6,5,a year ago,"The compact territory contains a very diverse collection of animals. I was impressed by the almost perfect conditions in which the animals are dwelling. Primates have their own islands with houses and trees. There is a vast array of reptiles, including many species of turtles, snakes, lizards, and alligators. The area also hosts spectacular mammals such as giraffes, elephants, tigers, lions, and even the opportunity to contemplate huge gorillas and multiple chimpanzees. Additionally, there are elegant birds like flamingos, ravens, and birds of prey.
It is possible to buy special food for feeding sheep and goats for just a few euros. Near one deep pond, you can also purchase feed for colorful and large koi carps (fishes).",1690466149,False
ChIJV7rpdoLO1EAR0aoGlOZOSkQ,Elisa Ryjkov,https://www.google.com/maps/contrib/104334070773919935330/reviews,en,en,https://lh3.googleusercontent.com/a/ACg8ocLMVarGo9XlKBzOmW-TXeQBOmTU9E1KJqq6uA_8rHiuIGIw4Q=s128-c0x00000000-cc-rp-mo-ba4,3,6 years ago,"It seems like some animals are not well treated (not enough food?), but not all animals. There are many of them - the fauna of the zoo is diverse and the territory is big, but not in good condition - sometimes there are no paths, only earth which is uncleaned. There are also many old-fashioned ugly stands.
Anyway, this place has perspectives if it's renovated.",1534790772,False
ChIJV7rpdoLO1EAR0aoGlOZOSkQ,Luchille Lu-ang,https://www.google.com/maps/contrib/100541491404044715526/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjVUEY_SnzRw3MZw4bYc4CnMl58Jn4aeXGuVCRQ7BKGsav6BpXue=s128-c0x00000000-cc-rp-mo,5,3 years ago,"An amazing and fun time spending. A bit disappointed, because of the winter we weren't able to see the animals that we're eager to see like the bears, lions and tigers. But over all it's a cool experience.",1614452963,False
ChIJV7rpdoLO1EAR0aoGlOZOSkQ,Abhilash Rajesh,https://www.google.com/maps/contrib/114276756832717924848/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjXv5lkEm6urFj61holBEEr1YnuRjxGP0axwX7T8c7zm1evKPRvFCA=s128-c0x00000000-cc-rp-mo-ba4,3,2 years ago,"Since it's a main zoo of Ukraine,the expectation were high.

Entry fees was 70uah for students,but the amount of animals we meet were not satisfactory for the price.

Birds were very less,most of the animals were so inactive and sleepy.

Best to visit in the evenings.",1636907370,False
ChIJHWM98T_M1EARmYbb-njoTPU,Iryna Singh,https://www.google.com/maps/contrib/108494354276851012531/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjVrF4vjaiLj65QjlVCda4oD6h4Ws4FMJ_GnohtzpSeqEyvcs3_W=s128-c0x00000000-cc-rp-mo-ba3,5,3 years ago,Wonderful and very comfortable place to stay with all facilities,1626273348,False
ChIJHWM98T_M1EARmYbb-njoTPU,wesam ali,https://www.google.com/maps/contrib/107226910801384996800/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjVQfmh9ooN3w5c9WL55J42lGlO4Us8r2RvSAIvF_gEm9tgUuCc=s128-c0x00000000-cc-rp-mo-ba5,5,3 years ago,Good 👍,1618080853,False
ChIJHWM98T_M1EARmYbb-njoTPU,Jan11 jan,https://www.google.com/maps/contrib/118232716980236768540/reviews,en-US,ru,https://lh3.googleusercontent.com/a/ACg8ocLFtc06BVMNn_wjYsGErhdZcmy72wU6g6XgkvaUtjxR-RIfcQ=s128-c0x00000000-cc-rp-mo-ba4,3,a month ago,"Stopped 3 times. The first time the room was clean but the front door handle was broken, he called and said zero response, the bed was wobbly, the mattress had collapsed, a cheap crappy TV that froze all the time, the second time the sofa seemed to be clean, much better than a wobbly bed with a dented mattress, it was hot, he turned on the air conditioner and he it’s not blowing, I took off the filter and it’s a mess for three years, no one has ever washed it or cleaned it, the third time everything is the same, the sofa is relatively clean, another room and the same story with the air conditioner. On my next trip, I found a wonderful hotel for the same money, a little further from the metro, but with perfect cleanliness, a normal bed and clean air conditioning.",1724302580,True
ChIJHWM98T_M1EARmYbb-njoTPU,Сергей Сатканов,https://www.google.com/maps/contrib/105289723127572018117/reviews,en-US,uk,https://lh3.googleusercontent.com/a-/ALV-UjUogmShU3sAFliitEtVRgu0KY289C1QaC64MfpnrMcMnr6RSQ4=s128-c0x00000000-cc-rp-mo-ba4,1,2 weeks ago,I booked a room on the website and received a confirmation of the reservation and called them twice a day - the phone was answered by a man who does not even know that this is a hotel and cannot say the name.,1726325740,True
ChIJHWM98T_M1EARmYbb-njoTPU,lisa müller,https://www.google.com/maps/contrib/103924868633136135395/reviews,en-US,ru,https://lh3.googleusercontent.com/a/ACg8ocI4hLBWDcw5VkCSwumXjCvS2-U_8uTNveBG7VDCh-hiZBnIjw=s128-c0x00000000-cc-rp-mo,1,2 years ago,It was cold in the room😑,1641822349,True
ChIJVVVFwoPO1EARFCJodXjdOP8,Olya Karashchuk,https://www.google.com/maps/contrib/102971057850614881369/reviews,en-US,uk,https://lh3.googleusercontent.com/a/ACg8ocLoaKn43_BzIvwhkSxwLmAopFphN8FIpA5p5IiIzLNIOIq4Sg=s128-c0x00000000-cc-rp-mo,1,3 months ago,"Why do you have the wrong phone number for the hotel in Google Maps? You call the hotel, but you get a random person.",1717573384,True
ChIJVVVFwoPO1EARFCJodXjdOP8,Оксана Коваленко,https://www.google.com/maps/contrib/104301737061215065405/reviews,en-US,uk,https://lh3.googleusercontent.com/a-/ALV-UjVHG5zAOdQ_cwx5LtYX2OIyzxZ2fdoYPJMNKUXrnL5mF7lhcCk=s128-c0x00000000-cc-rp-mo,5,4 months ago,"Nice hotel, I recommend it)",1716764107,True
ChIJVVVFwoPO1EARFCJodXjdOP8,John D,https://www.google.com/maps/contrib/103027704196922216267/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjUc_S5i7hHow_9baCxNCisnR_5tFKd9aGJ7bZHfivcx2pyiEmL5SQ=s128-c0x00000000-cc-rp-mo,5,7 months ago,Large room for a good price!,1707711597,True
ChIJVVVFwoPO1EARFCJodXjdOP8,Ира Волошина,https://www.google.com/maps/contrib/103336834775708132224/reviews,,,https://lh3.googleusercontent.com/a/ACg8ocIIUMCw4qolaxN9Im1k0GnisxsEAHWuJdwv77E4tSHUrzVrNw=s128-c0x00000000-cc-rp-mo,5,10 months ago,,1700982792,False
ChIJVVVFwoPO1EARFCJodXjdOP8,Эльга Соколова,https://www.google.com/maps/contrib/103814349695121473405/reviews,,,https://lh3.googleusercontent.com/a/ACg8ocKYNGJjd8g-c9MbWoik87ix8kcbAPbXFImssj03zWeGcZazww=s128-c0x00000000-cc-rp-mo,5,a year ago,,1689433028,False
ChIJWxt4AlHO1EARW8P0wp1Amow,Tetiana Quote,https://www.google.com/maps/contrib/116854726816667695862/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjUrABehLpVzIXOOrC5Cb8FjUzDs70AYZrNGt8UUbg-E-cJLNg0=s128-c0x00000000-cc-rp-mo,5,4 years ago,We ordered an acting portfolio for a girl from Studio F and really liked it. All the photos turned out bright and emotional. A professional photographer and makeup artist made us an excellent portfolio. We recommend this studio as professionals in their field.,1581574011,True
ChIJWxt4AlHO1EARW8P0wp1Amow,Tetiana Volkogon,https://www.google.com/maps/contrib/114394780710180806366/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjU47ibPLTln96xby4Ty9nCH59HFxzlDqHaKw3GZe4uedDbAgpIM=s128-c0x00000000-cc-rp-mo-ba5,5,5 years ago,Space for subject photography. Hospitable photographer Evgeniy.,1552550951,True
ChIJWxt4AlHO1EARW8P0wp1Amow,Сергей Ферин,https://www.google.com/maps/contrib/116699698613190740089/reviews,en-US,ru,https://lh3.googleusercontent.com/a/ACg8ocLA0gokW8aLwuPwtD3mD-fKqJuSkzY3wBy9y9TQUKi03yC1BQ=s128-c0x00000000-cc-rp-mo,5,2 years ago,The best studio in Kyiv!,1636098723,True
ChIJWxt4AlHO1EARW8P0wp1Amow,Iryna Zolotova,https://www.google.com/maps/contrib/110032950981651324011/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjUA02FR28qp2k9IGgYWkHyS-QNVqcXCoPvPxOLYv2XaptDTG2aXlg=s128-c0x00000000-cc-rp-mo,5,3 years ago,The most wonderful place!)))))),1611322792,True
ChIJWxt4AlHO1EARW8P0wp1Amow,Aleksandr Radzivliuk,https://www.google.com/maps/contrib/108749647904864776772/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjVCekv0Dd5lZDKks9mHSRVqFBKF1NFJToPRuDdLcUHIGd-ToM_A=s128-c0x00000000-cc-rp-mo-ba3,5,6 years ago,super,1507915039,True
ChIJiY24dSXM1EARKQjxHqrIOlM,Maksym Shkolnyi,https://www.google.com/maps/contrib/108721557970973793910/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjW731Wx6nWaZYDymTf0viUkLVeJdmaWWFnreSSHJPwge_GA5AJ4og=s128-c0x00000000-cc-rp-mo-ba5,5,9 years ago,good price and excellent service,1421998752,False
ChIJiY24dSXM1EARKQjxHqrIOlM,Volodymyr Mordas,https://www.google.com/maps/contrib/102087750131683541528/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjWQ-gPV1cmGjnb-AHScZ5_Uls1jIncC1sKXfVLNnFMEp0OgqTVK8w=s128-c0x00000000-cc-rp-mo-ba5,4,8 years ago,good service!,1459852945,False
ChIJiY24dSXM1EARKQjxHqrIOlM,Linochka Malinochka,https://www.google.com/maps/contrib/100965227204605325591/reviews,en-US,uk,https://lh3.googleusercontent.com/a-/ALV-UjVh74nJlHsCwqkkPKMsum3tKkHfcmpo1IsLxUGQX5exwNkCK7nz=s128-c0x00000000-cc-rp-mo-ba3,1,2 weeks ago,"It was not an appointment with a gynecologist, but an insult to my body. There is no lubricant in the office, so bear the pain throughout the examination. The old woman talks about HPV, erosions and a lot of other things that had nothing to do with my urgent application. The equipment is so old that it's scary. 3 were smeared with the reagent inside the crucible 1 time in order to ""exactly check"". In short, if you don't want to go to a psychologist later - it's better to go to young doctors and clinics that have a reputation",1726589304,True
ChIJiY24dSXM1EARKQjxHqrIOlM,Джон Осаймор,https://www.google.com/maps/contrib/115771292770558477262/reviews,en-US,ru,https://lh3.googleusercontent.com/a-/ALV-UjXx5NiFAlYsXSvptMbXB_bvpy2rgU6QRXpvwHenkNtU-CI2MlU=s128-c0x00000000-cc-rp-mo,1,4 months ago,"I made an appointment with a traumatologist in advance and arrived in 15 minutes. I sat in line for more than two hours because the doctor was late for his shift. In addition, everyone who was before me by appointment was received with a delay of at least an hour and a half",1716568667,True
ChIJiY24dSXM1EARKQjxHqrIOlM,Lada Do,https://www.google.com/maps/contrib/107981724312043504938/reviews,en-US,uk,https://lh3.googleusercontent.com/a-/ALV-UjUAcrtHJlOtKFB-uHW8akH7O8lWyTqMcC0ICGlcgPr0k2PUZFI=s128-c0x00000000-cc-rp-mo,1,4 months ago,"I had an appointment with a mammologist, I was 10 minutes late because I have a baby, sometimes it is difficult to keep up, the child sometimes makes corrections. But I understood that 30 minutes were allotted for my visit and I took the time of my visit, for which I will pay later. No one called me to ask when I was at the clinic, it turned out that the doctor had accepted the next patient. This is nonsense for private clinics, I have a specific time, and it is only my problems if I am late. They justified it by saying that they wanted me to have 30 minutes of my appointment, so it was as if they switched places. Therefore, I sat waiting in the lobby for 20 minutes until the next appointment, but when the time came, no one accepted me on time, and after 10 minutes I was told that I would have to wait another 15 minutes. 🤷🏼‍♀️
Terrible service, on the basis of a state polyclinic. Wasted time, never got to the doctor.",1717079577,True
ChIJn_Qj-EjM1EARvafLsNi4Igg,Hasan Bepary,https://www.google.com/maps/contrib/109707016547068729576/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjWPaclKdcJVnEThvKRBBoztWY__h8_6alZahOCZkEbHyX9eTLlx=s128-c0x00000000-cc-rp-mo,1,3 years ago,"The worse university I have ever been to!
The teachers are not qualified and the university is not really  university but its more like a school.
The institute is for only business and nothing else.
You can buy certificates and grades for 100% sure.
Education and Attendance does not even matter..
Just gift something to the teachers and they will give you full marks.
They don't even care about the quality education but what they care about is money and money only!
If you want to come to Ukraine just to enter to Europe then this is the best university, throw some money to the university management and they will do everything for you but if you are here for education then its the worst university and your local schools are way better than this one..
I have personally been to the University and I know how it works..",1620004255,False
ChIJn_Qj-EjM1EARvafLsNi4Igg,Mayuri Raj,https://www.google.com/maps/contrib/115958445078974442004/reviews,en,en,https://lh3.googleusercontent.com/a/ACg8ocI94akfVIxSrbbC3xYm4UiiEINQ-V_EPfQWEf6fL1bghAlInQ=s128-c0x00000000-cc-rp-mo,5,3 years ago,"Best university for study Master's management professional courses in Kyiv, Ukraine. University has best teachers with good English speaking and as an ex students I had a good experience as staff was very cooperative, understanding and most importantly teaching style is very important with all modern facilities . CEO Olga Karpova and her team is the best .will miss them a lot...",1621452946,False
ChIJn_Qj-EjM1EARvafLsNi4Igg,Stephen Haval,https://www.google.com/maps/contrib/108281749525981308306/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjVLpXhFw37o6F90GsGRqg6fKzlPDE0jOKCchKkeLotK8ZB5U1M8=s128-c0x00000000-cc-rp-mo-ba2,1,5 years ago,"One of the most corrupted establishments I have ever seen in my entire life, the Dean and her stuff  frankly and openly ask for money, they don't even care about students they consider their Viber chat more important than the future of students, If nothing presented them, carelessly they will make troubles for students, in short Don't spend your money and time here.",1570191489,False
ChIJn_Qj-EjM1EARvafLsNi4Igg,Rintu Nath,https://www.google.com/maps/contrib/106822787046536407770/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjVo6dwIEypE0NovCetCIFAcpKM-2MRfpBOJvCKtWRRU_beIqZW8=s128-c0x00000000-cc-rp-mo,5,2 years ago,Good service no need of agents for admission,1634570948,False
ChIJn_Qj-EjM1EARvafLsNi4Igg,Rakeshkumar Jayani,https://www.google.com/maps/contrib/100600019319318316253/reviews,en,en,https://lh3.googleusercontent.com/a-/ALV-UjVrejyTUb2lNPm7sPSKjtbgDHWL5WNBfEwhFP7-U5AohOTRpzE=s128-c0x00000000-cc-rp-mo,5,2 years ago,Best feeling ever,1638251879,False
