date,channel_name,message_id,text,sentiment,rephrased_news,title,topic,location_type,location,latitude,longitude,dorm_number
2024-05-21T08:57:03+00:00,Dormitory #16 KPI,437,"**🟢 Administration**

**Shelters**
Repairs are planned in 6 dormitories that have shelters by autumn.

**Power Banks**
For emergency charging, most dormitories have [power banks](https://t.me/ecokpi/142) located at the reception.

If you do not have a power bank or it is in poor condition, write about the replacement to @kpicampus_bot.

**Generators**
Will only be used in case of power outages longer than 4 hours, and only for charging flashlights and phones.

@kpicampus",positive,"Repairs are planned in six dormitories with shelters by autumn. Power banks are available at receptions for emergency charging, and generators will be used for outages longer than four hours.",Dormitory Emergency Preparedness,Improvements in Infrastructure,exact location,['KPI Dormitory 16'],50.4471963,30.4470161,16.json
2024-05-28T13:38:10+00:00,Dormitory #16 KPI,438,"UPD: The hot water supply outage has been extended to May 10.

@kpicampus",negative,The hot water supply outage has been extended to May 10.,Hot Water Outage Extended,Citizen Discomfort,exact location,['KPI Dormitory 16'],50.4471963,30.4470161,16.json
2024-06-04T08:06:15+00:00,Dormitory #16 KPI,439,"🟢 **Administration**

**Settlement**
The settlement algorithm for summer will be announced tomorrow, based on a similar, [last year's principle](https://t.me/kpicampus/1580).

The number of settlement places for the next academic year is planned to increase by 1.5 thousand. Instructions for the settlement itself will be available by July 17.

**Elevators**
Elevators are starting to resume operation, but you need to monitor the outage schedules to avoid getting stuck in the elevator in the middle of the night.

**Inventory**
From June 5 to 7, an inventory commission will check the current state of inventory in the rooms.

@kpicampus",positive,"The summer settlement algorithm will be announced tomorrow, with an increase of 1,500 places planned for the next academic year. Elevator operations are resuming, and an inventory check will occur from June 5 to 7.",Summer Settlement Plans,Improvements in Infrastructure,exact location,['KPI Dormitory 16'],50.4471963,30.4470161,16.json
2024-06-17T08:56:33+00:00,Dormitory #16 KPI,441,"**UPD*3: **According to information from** **Kyivteploenergo, the repair of the hot water supply has been extended to 23:00 today.

Estimated time of return: tonight — tomorrow morning.

@kpicampus",negative,"Kyivteploenergo has extended the hot water supply repair to 23:00 today, with an estimated return time by tonight or tomorrow morning.",Hot Water Repair Update,Citizen Discomfort,exact location,['KPI Dormitory 16'],50.4471963,30.4470161,16.json
2024-06-24T09:30:36+00:00,Dormitory #16 KPI,442,"🌡️ **Well, you get it**

**Kyivteploenergo promises every day to finish the work by 23:00, but ""something"" is going wrong.

Estimated time: by the end of the month. Probably in 2024.

@kpicampus",negative,"Kyivteploenergo continues to promise completion of work by 23:00 daily, but delays are expected, with completion possibly by the end of the month or in 2024.",Hot Water Repair Delays,Citizen Discomfort,exact location,['KPI Dormitory 16'],50.4471963,30.4470161,16.json
2024-08-06T09:18:33+00:00,Dormitory #16 KPI,443,"🟢 **Administration 06.08**

**Settlement**
Will begin on August 26, by the end of the week there will be lists for settlement from faculties and institutes. A total of about 9 thousand students are planned for mixed learning.

**Masters**
By August 2, they should have written a [request](https://docs.google.com/document/d/13FJxmoUKzXYeRo9T8oGxshdi3MXm1faIDpQwAO6Tk1E/edit?usp=sharing) for a change in payment format and extension of residence in the dormitory until August 31.

If they did not write a request, they should contact the manager.

**Hot Water**
In some dormitories, there has been no hot water for 3 months due to major repair work.

**Elevators**
Due to the stabilization of electricity supply, the operation of most elevators will be restored.

@kpicampus",negative,"Settlement will begin on August 26, with lists for settlement from faculties available by the end of the week. Masters must submit requests for dormitory extension by August 2.",Settlement Process Announcement,Other,exact location,['KPI Dormitory 16'],50.4471963,30.4470161,16.json
2024-08-28T14:45:28+00:00,Dormitory #16 KPI,444,"🌡 **Hot Water Outage**

**Due to emergency work by Kyivteploenergo, there is no hot water in some dormitories.**

Hot water supply is planned to be restored by the evening of August 29.

@kpicampus",negative,"Emergency work by Kyivteploenergo has resulted in a hot water outage in some dormitories, with restoration planned by the evening of August 29.",Emergency Hot Water Outage,Citizen Discomfort,exact location,['KPI Dormitory 16'],50.4471963,30.4470161,16.json
2024-09-13T06:43:35+00:00,Dormitory #16 KPI,445,"💧 **Water Outage**

**Due to emergency work by Kyivteploenergo, there may be interruptions in water supply in some dormitories.**

Water supply is planned to be restored by 14:00 on September 16.

@kpicampus",negative,"Due to emergency work by Kyivteploenergo, water supply interruptions may occur in some dormitories, with restoration expected by 14:00 on September 16.",Water Supply Interruption Alert,Citizen Discomfort,exact location,['KPI Dormitory 16'],50.4471963,30.4470161,16.json
2023-10-10T08:59:46+00:00,Dormitory #18 KPI,1783,"The student campus of KPI named after Igor Sikorsky is conducting a survey among dormitory residents regarding ""Preparing the population for national resistance"". 📌 This is a one-day or five-day training course for KPI students, conducted by instructors from the training department as part of the project ""Preparing the population for national resistance"" at the locations of the State Educational Institution ""KPK with enhanced military and physical training"". ☘️ The course is free. The program includes training, field trips to the training ground, and a tactical medicine course. 🫂 The survey aims to assess the readiness of students for military-patriotic training. After analyzing the responses, the student campus will form groups of students. [Take the survey](https://docs.google.com/forms/d/e/1FAIpQLSeIe7nZPhIoxXZwAQ3NISn3BbvNph31yR26tf8SHlool-Q8iA/viewform)",positive,"The student campus of KPI is conducting a survey among dormitory residents about a training course on national resistance preparation. This course, offered for free, will include training, field trips, and tactical medicine instruction. The survey aims to evaluate students' readiness for military-patriotic training, and groups will be formed based on the responses.",KPI Dorm Survey on National Resistance,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-10-12T10:08:24+00:00,Dormitory #18 KPI,1784,"🌡️ **Heating network repairs** Hot water supply is absent in some dormitories on Braichevskogo and Yangelya streets. According to Kyivteploenergo, the estimated time of return is tomorrow at 15:00. @kpicampus",negative,Some dormitories on Braichevskogo and Yangelya streets are currently without hot water due to heating network repairs. Kyivteploenergo estimates that service will be restored by tomorrow at 15:00.,Hot Water Outage on Braichevskogo,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-10-12T10:08:37+00:00,Dormitory #18 KPI,1785,"**Due to an emergency in the heating network in the Solomyansky district, repair work is being carried out. **⛔️💦 Hot water supply in the student campus will be unavailable until 13.10.23 (estimated restoration time by 23:00)",negative,"Repair work is underway on the heating network in the Solomyansky district, resulting in a temporary suspension of hot water supply in the student campus until 13.10.23, with restoration expected by 23:00.",Hot Water Unavailable in Solomyansky,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-10-12T21:15:05+00:00,Dormitory #18 KPI,1786,"🔮 Legends say that once the SRG organized movie nights, so.. **Let's go watch a movie together!** 🥳☺️ A pleasant company and soft poufs are guaranteed✨ ✅ When? 14.10.2023 at 21:30 ✅ Where? 7th floor hall P.S. Bring your favorite cup, we provide coffee and tea, you bring a good mood!🌞 🫖☕️ #movie_night",positive,"A movie night is being organized, inviting participants to enjoy films together. The event will take place on 14.10.2023 at 21:30 in the 7th-floor hall, with coffee and tea provided.",Movie Night at KPI,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-10-24T13:52:51+00:00,Dormitory #18 KPI,1790,"**For students living in the student campus of KPI named after Igor Sikorsky, enrollment is announced for a training course on preparation for National Resistance**! 🔸 This week, starting from 23.10.2023, KPI students living in dormitories will begin a five-day course on the basics of tactical medicine, mine-explosive safety, and tactical training. In conditions as close to combat as possible, using pyrotechnics. This group of students is already the second; currently, recruitment for the third group is ongoing, which will start training on 30.10.2023. You can watch how it was [in the video.](https://youtu.be/PRQ069-jT9A) 😉 Training will be held on a regular basis, and a new group of students will start every Monday. To join the next group – [register via the link](https://forms.gle/8TGFP8N8a3GWYKBc9) and the organizers will contact you, and join the group via the link: https://t.me/+99UnT86pbCk0MDgy. Upon completion of the course, you will definitely receive a certificate of completion. 📝 [Registration](https://forms.gle/8TGFP8N8a3GWYKBc9) 🕑 **When:** until October 29, 2023.",positive,"Enrollment is open for a five-day training course on national resistance preparation for KPI students living in dormitories, starting from 23.10.2023. The course will cover tactical medicine and safety training in combat-like conditions. A new group will begin training every Monday, with registration ongoing.",KPI National Resistance Training Enrollment,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-10-24T14:10:00+00:00,Dormitory #18 KPI,1791,"[​​](https://telegra.ph/file/545af418e6783924e0fae.jpg)Who wants to visit the gym - join the [chat](https://t.me/+nwzGCFZhFZA3NTgy), register there using the pinned link. The mandatory condition for visiting the gym is: 1. Register 2. Take turns according to the schedule.",positive,Students interested in visiting the gym are encouraged to join a chat for registration. Participants must register and follow the schedule for gym access.,Join the Gym Chat,Health and Wellness,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-10-29T19:00:02+00:00,Dormitory #18 KPI,1792,"[​​](https://telegra.ph/file/4f31281343d9f30ec67da.jpg)🎃👻 HURRY TO SAVE YOURSELF! 👻🎃 Halloween is the time when evil spirits come out of control! But we know how to fight them! 🛡 Our neomolfars are true professionals in the protection against mermaids, vampires, and werewolves. What we offer: 🛡 Protection from evil forces all night from 31.10 to 01.11; 🔮 Magical amulets that will protect you and your neighbors; 🪄 Trials, upon successful completion of which you will receive honor, glory, and long-awaited protection. Enjoy terrifying Halloween adventures without worrying about your safety! Fill out the [form](https://forms.gle/qGBqfqbNZnhuGNw38) and book your protectors right now! 📝🔮 🌙 Date and time of the ritual: evening of October 31 📍 Location: in your room! Fill out the [form](https://forms.gle/qGBqfqbNZnhuGNw38) to order the service of neomolfars:",positive,"A Halloween event is planned, offering protection from evil spirits on the night of October 31 to November 1. Participants can fill out a form to book protective services and receive magical amulets.",Halloween Protection Services Offered,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-10-30T15:11:07+00:00,Dormitory #18 KPI,1793,"[​​](https://telegra.ph/file/5e53a99ee3b59fc908e6f.jpg)🎃👻 Halloween is coming soon! 🎃👻 🟠 Hurry up and fill out the [Google form](https://forms.gle/qGBqfqbNZnhuGNw38) if you want your room to be protected from monsters on the night of October 31 to November 1. 🔵 To receive protection, you need to pass a small trial from our neomolfars (the trial will take about 5-10 minutes). 🟡 In the [Google form](https://forms.gle/qGBqfqbNZnhuGNw38), indicate your preferred time for the visit to your room (but keep in mind that neomolfars may come a little earlier or later, depending on how the trials of other participants go). 🟣 Not everyone will be able to receive the desired protection, so be attentive and brave when the neomolfars visit you!",positive,"Students can fill out a form to secure protection from monsters during Halloween, which involves a brief trial. Participants should indicate their preferred time for the visit.",Halloween Room Protection Trials,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-11-19T18:31:14+00:00,Dormitory #18 KPI,1797,"Hey, everyone! 🎲 Shall we play board games in the dormitory? We are sure we will have a great time together! And whoever wins the most will receive gifts! 🤩 🕹 Want to play? Click the survey⬇️",positive,"A board game night is being organized in the dormitory, with prizes for the winners. Interested participants can respond to a survey.",Board Games Night Invitation,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-11-19T18:33:57+00:00,Dormitory #18 KPI,1799,You can choose games (and suggest your own) in the [form](https://forms.gle/yEzCFtnhnVYeuiCA6):,negative,Residents can suggest games for the board game night through a provided form.,Choose Your Board Games,Other,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-11-20T13:03:06+00:00,Dormitory #18 KPI,1800,"**Residents of the left room of block 13 from floors 2-12! **Tomorrow (21.11.2023) please clear access to the heating radiator (move tables, chairs, nightstands....). Plumbing work will begin at 10:00.** **__Administration of dormitory 18.__",negative,Residents of the left room in block 13 from floors 2-12 are requested to clear access to the heating radiator by moving furniture for plumbing work scheduled to begin at 10:00 on 21.11.2023.,Heating Radiator Access Notice,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-11-22T15:27:08+00:00,Dormitory #18 KPI,1801,"[❤️](https://telegra.ph/file/f4df71ea778c26eea6a46.png)** Donor Day at KPI**__ **▫️** We invite you to join the traditional Donor Day at KPI for the benefit of the Kyiv City Blood Center, from where your blood will be delivered to those who need it most. Donating is voluntary and free, but there will be small treats waiting for you from our partners. ▫️ What is needed for a successful donation: • be over 18 years old (inclusive) and weigh over 55 kg; • familiarize yourself with [temporary](https://www.donor.ua/pages/5) and [absolute](https://www.donor.ua/pages/4) contraindications to donation; • follow the [donor diet;](http://kmck.kiev.ua/pidgotovka-donora/) • definitely have breakfast in the morning; • bring your passport. 💪 Together we can move this world from a hopeless point! **📝 **[Registration is mandatory!](https://forms.gle/bxVuuyFTaKH9agr97) The number of places is limited.[ ](https://docs.google.com/forms/d/e/1FAIpQLSd1iF25BH7wegj9Hy8ccZk-0HqRanGgE2PqVKFDVI6UKMMSeQ/viewform)🕑 **When: **November 27 (Mon) from 9:30 to 13:00. 📍**Where:** [Social Service premises,](https://www.google.com/maps/dir//%D1%81%D1%82%D1%83%D0%B4%D0%B5%D0%BD%D1%82%D1%81%D1%8C%D0%BA%D0%B0+%D1%81%D0%BE%D1%86%D1%96%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0+%D1%81%D0%BB%D1%83%D0%B6%D0%B0/@50.4502198,30.4465351,16z/data=!4m8!4m7!1m0!1m5!1m1!1s0x40d4cd564e305e37:0x83e252d0bb8a4977!2m2!1d30.4507936!2d50.4465434) 144 Borshchahivska St. (dormitory 20, entrance on the left). In case of an air raid, you can use the nearest [shelter](https://t.me/dnvr_31/1893). [💭](https://goo.gl/maps/taEFpY5fVE51okgi8) Social Service on [telegram](http://t.me/sss_kpi) | [instagram](http://instagram.com/sss.ntuu.kpi) | [youtube.](https://www.youtube.com/channel/UCZKbCSXqkSHDKUC4S0u-6xg) Feedback: @ask_sss_bot #DNVR #student_social_service",positive,"KPI is hosting a Donor Day to benefit the Kyiv City Blood Center. Participation is voluntary, and donors will receive small treats. Registration is required, and the event will take place on November 27 from 9:30 to 13:00.",Donor Day at KPI,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-11-24T18:00:13+00:00,Dormitory #18 KPI,1803,"🥇 **Board games** **Were you waiting? Let's spend the evening in a friendly atmosphere! 🥳 🎁 You will be able to play exciting games and receive exclusive **gifts** for your achievements! ✅ When? 25.11.2023 at 18:30 ✅ Where? In our dormitory __(details later)__ P.S. Bring your favorite cup, and we will treat you to delicious tea and cookies! ☕️🍪 To participate – fill out the [form](https://forms.gle/U4ppSmrkhRmFYBj49)",positive,"A board game evening is scheduled for 25.11.2023 at 18:30 in the dormitory, featuring exciting games and exclusive gifts for participants. Attendees are encouraged to bring their own cups for tea and cookies.",Board Game Evening Announcement,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-11-27T18:45:53+00:00,Dormitory #18 KPI,1805,"**Board game evening (25.11) - done✅** **Bright impressions and positive emotions - received✅** We express our sincere gratitude to our partners for the wonderful prizes! **🍕Our Bakery of Capital Traditions:** Thank you for the incredibly delicious cookies that filled our evening with warmth and flavor! __P.S. We are revealing from the heart information about discounts on products at the bakery. In the evening from 19:00 to 21:00, there is a 20% discount on all baked goods, pies, and pastries. In the morning from 8:00 to 11:00, there is a 30% discount. There is also a promotion on pizza 1+1=3. When buying two pizzas, the third one is free.__ [Borshchahivska St., 128](https://maps.app.goo.gl/W6umedExeY4cRYB76) **🎲 **[**Geekach:**](https://geekach.com.ua/) Thank you for the board games that, uniting us, became the foundation of our event. **💃 **[**KPI Trade Union:**](https://t.me/pskpi) Thanks for the warm tea and gifts that became wonderful rewards for the participants of the evening. **🫔 **[**BigMama:**](https://www.instagram.com/big.mama.plth/?utm_source=ig_web_button_share_sheet&igshid=OGQ5ZDc2ODk2ZA==) Gratitude for the certificates for delicious rolls received by our winners. As a secret, we will tell you that the establishment has a 10% discount for students, and also a 35% discount for blood donors with a certificate.",positive,"The recent board game evening was successful, providing bright impressions and positive emotions. Thanks were extended to partners for prizes and treats, including discounts at local bakeries.",Board Game Evening Recap,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-11-28T09:37:53+00:00,Dormitory #18 KPI,1811,"**28.11.23, 16:30, Dormitory No. 3, Director's office** A meeting of the director of the student campus with the **student activists of the dormitories will take place!** **We invite the heads of student councils and socially active students!**",positive,A meeting with the director of the student campus and student activists from the dormitories is scheduled for 28.11.23 at 16:30 in Dormitory No. 3.,Meeting for Student Activists,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-12-04T12:45:31+00:00,Dormitory #18 KPI,1813,"**Residents of the left room of block 11 from floors 2-12! **Tomorrow (05.12.2023) please clear access to the heating radiator (move tables, chairs, nightstands....). Move the beds 1 meter away from the radiator. Plumbing work will begin at 10:00.** **__Administration of dormitory 18.__",negative,Residents of the left room in block 11 from floors 2-12 are asked to clear access to the heating radiator for plumbing work scheduled to begin at 10:00 on 05.12.2023.,Heating Radiator Access Reminder,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-12-05T10:21:21+00:00,Dormitory #18 KPI,1815,"🤖 **At night on mobile** From 23:00 to 6:00, KPI Telecom will turn off the internet due to scheduled maintenance work. @kpicampus",negative,KPI Telecom will turn off the internet for scheduled maintenance from 23:00 to 6:00.,Internet Maintenance Notification,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-12-08T15:16:55+00:00,Dormitory #18 KPI,1816,"⚡️⚡️⚡️Power outage due to emergency cable damage, operational replacement will be carried out and they promise to turn it on soon. According to DTEK.",negative,"A power outage is occurring due to emergency cable damage, with operational replacements underway.",Emergency Power Outage Update,Accidents or Disasters,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-12-09T20:15:00+00:00,Dormitory #18 KPI,1817,"🏰 During the hard battles with studying and homework, our dormitory becomes a fortress, and we are true knights in the fight against routine days. We invite you to a movie screening within the walls of 18! Tomorrow, November 10, interesting films await you, popcorn from the Trade Union, hot drinks, and delicious cookies from ""Our Bakery of Capital Traditions"". **When:** 18:00 **Where:** 7th floor hall. 🎥 We will start with the screening of ""Sniper. The White Crow"". This is not only an exciting story but also a reflection of our reality. The deep plot will not leave you indifferent. After the first film, there will be a break during which you can discuss impressions and share emotions with other participants. 🎬 At 20:30, the screening of the Ukrainian historical drama ""Shchedryk"" will start. The film embodies the clash of empires, the hopelessness of occupation, and the trap of World War II. Is it possible to reconcile the world with the melody of ""Shchedryk""? Taking this opportunity, we urge you to help the Armed Forces. Let's support the collection of the [Trade Union](https://t.me/pskpi) for the preparation of quarter-wave antennas for radios, which increase the reception radius by 30%. 🔗 Link to the bank: https://send.monobank.ua/jar/51U8iZJtvg P.S.: __bring your favorite cups, neighbors, and a good mood!__",positive,"A movie screening event is planned for November 10 in dormitory 18, featuring films and refreshments. The first film will start at 18:00, followed by a discussion break.",Movie Screening Invitation,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-12-11T14:51:16+00:00,Dormitory #18 KPI,1819,**Attention!** Water pipe break on Oleksy Tykhyi Street. There may be a water outage in the student campus! **Make a water reserve!**,negative,"A water pipe break on Oleksy Tykhyi Street may cause a water outage in the student campus, prompting residents to make water reserves.",Water Pipe Break Alert,Accidents or Disasters,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-12-12T12:41:27+00:00,Dormitory #18 KPI,1820,"[​​](https://telegra.ph/file/bfcb1019f997112c98155.jpg)🎥 The movie screening is in the past, so it's time to sum up! On December 10, within the walls of 18, the screenings of the films ""Sniper. The White Crow"" and ""Shchedryk"" took place. We express our sincere gratitude to our partners: 🍪 Thank you to [""Our Bakery of Capital Traditions""](https://maps.app.goo.gl/W6umedExeY4cRYB76) for the extraordinarily delicious cookies that made the movie screening even more unforgettable! 🍿 We are grateful to [KPI Trade Union](https://t.me/pskpi) for the popcorn that provided our evening with a special atmosphere. Also, we appreciate your opinion regarding future events and are always looking forward to suggestions and wishes. ❤️ Thank you for being with us!",positive,"A summary of the recent movie screening event is provided, thanking partners for their contributions and inviting feedback for future events.",Movie Screening Summary,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2023-12-16T23:05:20+00:00,Dormitory #18 KPI,1825,"Friends, thanks to you, an extraordinarily large amount has been raised for heating pads for our military, and @rud_dash immediately purchased the materials. Production will start on Monday. There are enough materials for 750 HEATING PADS, which is a heavy load for one person, Dasha WILL NOT MANAGE WITHOUT YOUR HELP. On Friday, she is going to Kharkiv to meet with the military and hand them the heating pads so they can start warming the guys as soon as possible. Therefore, in 4 days, we need to make as many as possible. After her return, she will also be making heating pads, so if you can't make it now, still write! We kindly ask you - maybe someone wants to join our small company, take a break from studying, and socialize with new people. It's not necessary to come for all 4 days. The production of heating pads will be in the evenings. Also, LARGE POTS are very much needed. They can be reused later, as sodium acetate is a food additive. Please, pots are extremely necessary! Write to @rud_dash, she will add you to the chat. Wishing everyone peace and inspiration!",positive,"A significant amount has been raised for heating pads for the military, with production starting soon. Volunteers are needed to assist in the process.",Heating Pads Production Call,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-01-08T10:52:42+00:00,Dormitory #18 KPI,1828,"**Dear 6th-year students, please note that you have 14 days to vacate the dormitory after graduation from the university. You must vacate by 14.02.2024. We want to emphasize that payment for accommodation during this period from 01.02.2024 will be at the rates for outsiders, which are: 4-bed - 1630 UAH per month 3-bed - 2117 UAH per month 2-bed - 3092 UAH per month 1-bed - 6016 UAH per month.** Administration of dormitory 18.",negative,"6th-year students are reminded to vacate the dormitory within 14 days after graduation, by 14.02.2024, with specific accommodation rates applicable during this period.",Dormitory Vacate Notice,Other,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-02-09T06:43:44+00:00,Dormitory #18 KPI,1832,"Dear residents of the student campus, students, and university staff! We would like to draw your attention to the fact that at Igor Sikorsky Kyiv Polytechnic Institute, the program for separate waste collection has been restored, as required by the Law of Ukraine ""On Waste Management."" Currently, mesh-type containers have been installed in nine locations on the campus for temporary waste storage. Separate waste collection means collecting waste separately based on its type, characteristics, and composition in a way that facilitates its further processing. ✅ You should throw away waste such as glass, paper, plastic, and small metal containers from drinks into the mesh-type container. This project is attractive not only from an economic point of view, as it will reduce waste disposal costs, but it is also very important for preserving the cleanliness of our environment. ❤️ We hope for your understanding of the necessity of separate waste collection on the territory of Igor Sikorsky Kyiv Polytechnic Institute! Sincerely, the university administration!",positive,"The separate waste collection program has been restored at KPI, with containers installed for different types of waste to promote recycling and environmental cleanliness.",Waste Collection Program Restored,Environmental Improvements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-03-01T14:14:23+00:00,Dormitory #18 KPI,1838,"ELECTRICITY SUPPLY: The student campus is investigating the cause of the outage and the preliminary timeline for restoration. If it is not restored by 17:00, we will start the generator in the trade union office, and we will inform you additionally. Missing the outages?",negative,"The student campus is investigating the cause of a power outage, with plans to use a generator if restoration is not completed by 17:00.",Electricity Outage Investigation,Accidents or Disasters,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-03-01T14:33:51+00:00,Dormitory #18 KPI,1839,"⚠️ **Emergency** An emergency power outage is occurring throughout the Shulyavka area and KPI. The estimated time for restoration, according to DTEK, is 18:00. If you need to charge your devices, please approach the security for a power bank. @kpicampus",negative,"An emergency power outage is affecting the Shulyavka area and KPI, with restoration expected by 18:00. Residents can request power banks from security.",Emergency Power Outage Notice,Accidents or Disasters,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-03-06T10:56:40+00:00,Dormitory #18 KPI,1840,"**Goodbye winter, hello spring🌷** We invite you to a delicious and vibrant **Maslenitsa 2024** in the best traditions of KPI! **On March 17 at 12:00**, come to the spring celebration of pancakes, games, and charity. This year, the student councils of KPI have united, so the event will be more massive than ever! We are looking for talented artists to participate. Fill out the [registration form](https://forms.gle/1jf1ypnxnsFxrA188) to be heard and seen! For those who wish to delight guests with handmade products, there is an opportunity to sell your goods. These can be jewelry, candles, toys, sweets, etc. The percentage to donate to the Armed Forces of Ukraine is up to each individual. We are waiting for you [at the link](https://forms.gle/3nEB77ufWgSACrok7)! Become a part of this extraordinary event and support the charity fair! **See you at Maslenitsa 2024** 🥞 [Student Council of the Faculty of Physics and Technology 💙](https://t.me/students_ipt)",positive,"A spring celebration, Maslenitsa 2024, is scheduled for March 17 at 12:00, featuring pancakes, games, and charity. Talented artists are invited to participate.",Maslenitsa 2024 Celebration Invitation,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-03-08T10:03:02+00:00,Dormitory #18 KPI,1842,"🎬 We invite you to watch a selection of films about the stories of women's struggle and victory in various fields of life! **When: March 9 at 19:30** Where: **7th floor hall** 🧪 At **19:30**, the science fiction thriller **""Dangerous Element""** will start. The film tells the story of the life, love, and scientific achievements of one of the most talented women scientists – Marie Curie, the first female Nobel Prize laureate. 💃 At **21:00**, the American comedy-drama **""The Devil Wears Prada""** will be shown, which tells the story of a young woman working at a powerful magazine but facing difficulties while collaborating with a tough editor. P.S.: **bring snacks, neighbors, and a good mood!**",positive,"A film screening event is set for March 9, featuring stories of women's struggles and victories. Attendees are encouraged to bring snacks and enjoy the films.",Women's Stories Film Screening,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-03-14T07:39:38+00:00,Dormitory #18 KPI,1844,"Attention!!! Due to repair work, the elevators will not be operational from 10:00 to 15:00. Administration of dormitory 18.",negative,Elevators will be out of service due to repair work from 10:00 to 15:00.,Elevator Repair Notice,Citizen Discomfort,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-03-17T13:41:17+00:00,Dormitory #18 KPI,1845,"Pancake for a donation 🥞 Today, together with other student councils, we held a large fair and concert. However, we still have a little batter left for pancakes. If you wish, we can also hold a small workshop on making motanka dolls. Around 18:00, **we invite residents of dormitory 18 to the kitchen on the 4th floor (blocks 1-10) to have dinner with delicious pancakes for a donation**! Hurry to enjoy the taste of Maslenitsa ✨ [Representatives of the Student Council of the Faculty of Physics and Technology of dormitory 18 💙](https://t.me/students_ipt)",positive,"Residents are invited to a pancake dinner for a donation, along with a workshop on making motanka dolls, at 18:00 in the kitchen on the 4th floor.",Pancake Dinner for Donation,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-03-22T15:30:38+00:00,Dormitory #18 KPI,1847,"**VOLUNTEERING** We need people tomorrow to collect food packages (packing products into boxes, gathering boxes, sticking labels) for frontline areas. We start at 11:00, work will take no more than 5 hours (metro station Boryspilska). If you can go, please message @ogysuperpol, and I will add you to the chat.",positive,"Volunteers are needed tomorrow to pack food packages for frontline areas at the Boryspilska metro station, starting at 11:00 and lasting no more than 5 hours.",Volunteer Food Package Collection,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
2024-03-28T15:44:53+00:00,Dormitory #18 KPI,1850,"**VOLUNTEERING** March 30, Saturday 📦 We need people again to collect food packages (packing products into boxes, gathering boxes, sticking labels) for frontline areas (metro station Boryspilska). Departure from Polyana at 10:00, work will take no more than 5 hours. We will be fed 😋 If you can join, please fill out the [form](https://forms.gle/CWwhHChX7mUgxeG56) (there is a [contact for questions](http://t.me/ogysuperpol)).",positive,"On March 30, volunteers are again needed to collect food packages for frontline areas at the Boryspilska metro station, departing from Polyana at 10:00. The work will take no more than 5 hours and food will be provided.",Join Us for Food Packing,Community Events or Achievements,exact location,['KPI Dormitory 18'],50.445927,30.4450722,18.json
